title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
LLM agents for smart city management: Enhancing decision support through multi-agent AI systems,A Kalyuzhnaya; S Mityagin; E Lutsenko; A Getmanov,2025,Smart Cities,"This study investigates the implementation of LLM agents in  testing: (1) LLM agents’ capability  for effective routing and  , and (3) the impact of integrating LLM agents with existing urban",https://www.mdpi.com/2624-6511/8/1/19,https://www.mdpi.com/2624-6511/8/1/19,53,"/scholar?cites=6035672886755458924&as_sdt=5,33&sciodt=0,33&hl=en"
Artificial leviathan: Exploring social evolution of llm agents through the lens of hobbesian social contract theory,G Dai; W Zhang; J Li; S Yang; S Rao; A Caetano,2024,arXiv preprint arXiv …,Figure 1: The image visualizes the simulation environment in which our LLM agents operate.  Two types of resources (food and land) are presented. Agents make the choice between,https://arxiv.org/abs/2406.14373,https://arxiv.org/pdf/2406.14373?,33,"/scholar?cites=5066048335617171372&as_sdt=5,33&sciodt=0,33&hl=en"
Agentic AI for sustainable development: Leveraging large language model-enhanced agent-based modeling for complex policy strategies,J Liu; C Chu; Y Zhao; G Aoki; Z Xiao,2025,Emerging Media,"By incorporating a spectrum of perspectives and adapting to new information, such LLM-driven  agents  This paper explores the integration of LLM-based autonomous agents within ABM",https://journals.sagepub.com/doi/abs/10.1177/27523543251365678,https://journals.sagepub.com/doi/pdf/10.1177/27523543251365678,6,"/scholar?cites=15725038128621905949&as_sdt=5,33&sciodt=0,33&hl=en"
Autonomous agents for collaborative task under information asymmetry,W Liu; C Wang; Y Wang; Z Xie; R Qiu,2024,Advances in …,"Additionally, we introduce InformativeBench, the first benchmark tailored for evaluating  LLM agents’ task-solving ability under information asymmetry. Experimental results show that",https://proceedings.neurips.cc/paper_files/paper/2024/hash/0534abc9e6db91683d82186ef0d68202-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/0534abc9e6db91683d82186ef0d68202-Paper-Conference.pdf,19,"/scholar?cites=3040703402880303067&as_sdt=5,33&sciodt=0,33&hl=en"
Scaling Environments for LLM Agents in the Era of Learning from Interaction: A Survey,Y Huang; S Li; W Liu; Z Fan; YR Fung,2025,Workshop on Scaling …,"LLM-based agents can autonomously accomplish complex tasks across various domains.  However, to further cultivate capabilities such as adaptive behavior and long-term decision-",https://openreview.net/forum?id=9axZcDTiJm,https://openreview.net/pdf?id=9axZcDTiJm,1,"/scholar?cites=11530646768849555252&as_sdt=5,33&sciodt=0,33&hl=en"
What Do LLM Agents Do When Left Alone? Evidence of Spontaneous Meta-Cognitive Patterns,S Szeider,2025,arXiv preprint arXiv:2509.21224,"We introduce an architecture for studying the behavior of large language model (LLM) agents  in the absence of externally imposed tasks. Our continuous reason and act framework,",https://arxiv.org/abs/2509.21224,https://arxiv.org/pdf/2509.21224,0,
"Large Language Model Powered Intelligent Urban Agents: Concepts, Capabilities, and Applications",J Han; Y Ning; Z Yuan; H Ni; F Liu; T Lyu,2025,arXiv preprint arXiv …,"We define Urban LLM Agents as a specialized type of LLM-powered agents, specifically  designed to operate in complex, ever-changing, and interconnected urban environments. Urban",https://arxiv.org/abs/2507.00914,https://arxiv.org/pdf/2507.00914,4,"/scholar?cites=18106069587769019712&as_sdt=5,33&sciodt=0,33&hl=en"
ARM: Autonomous Remediation & Management with LLM Agents for Intent-Driven Control,V Avgerinos; K Ramantas; L Alonso,2025,IEEE Internet of …,"In this work, we present a closed-loop framework that integrates LLM agents for automated  Root Cause Analysis (RCA) and mitigation of faults within cloud-edge and IoT systems. When",https://ieeexplore.ieee.org/abstract/document/11316483/,,1,"/scholar?cites=18043774705921696512&as_sdt=5,33&sciodt=0,33&hl=en"
Legalagentbench: Evaluating llm agents in legal domain,H Li; J Chen; J Yang; Q Ai; W Jia; Y Liu,2025,Proceedings of the …,"With the increasing intelligence and autonomy of LLM Agents, their potential applications  in  benchmark specifically designed to evaluate LLM Agents in the Chinese legal domain.",https://aclanthology.org/2025.acl-long.116/,https://aclanthology.org/2025.acl-long.116.pdf,67,"/scholar?cites=18260663318335691959&as_sdt=5,33&sciodt=0,33&hl=en"
Developing Multi-Agent LLM Applications Through Continuous Human-LLM Co-Programming,H Song; A Goknil; X Jiang; E Melum,2025,2025 IEEE/ACM 4th …,"LLM agents for collecting and reviewing medical research papers demonstrates that humanLLM   We observe that co-programming LLM agents can be efficient and engaging, requiring",https://ieeexplore.ieee.org/abstract/document/11030030/,,2,"/scholar?cites=3389987431238270970&as_sdt=5,33&sciodt=0,33&hl=en"
Epo: Hierarchical llm agents with environment preference optimization,Q Zhao; H Fu; C Sun; G Konidaris,2024,Proceedings of the 2024 …,"of LLM-based agents in long-horizon decision-making tasks.  dataset, we propose a  LLM-based reward model that is able  dataset that guides the training of LLM-based agents. This",https://aclanthology.org/2024.emnlp-main.367/,https://aclanthology.org/2024.emnlp-main.367.pdf,25,"/scholar?cites=4666551558538208607&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-based agent society investigation: Collaboration and confrontation in avalon gameplay,Y Lan; Z Hu; L Wang; Y Wang; D Ye,2024,Proceedings of the …,"on negative social behaviors of LLM agents relatively scarce. Previous  To delve deeper  into the social behaviors of LLM agents, we  LLM agents face a challenging task in winning the",https://aclanthology.org/2024.emnlp-main.7/,https://aclanthology.org/2024.emnlp-main.7.pdf,84,"/scholar?cites=230346232411621283&as_sdt=5,33&sciodt=0,33&hl=en"
Recommender systems meet large language model agents: A survey,X Zhu; Y Wang; H Gao; W Xu; C Wang; Z Liu,2025,… and Trends® in …,"between LLM agents and recommender systems, illustrating how LLM agents enhance   better LLM agents. Specifically, we discuss the overall architectures for designing LLM agents for",https://www.emerald.com/ftsec/article/7/4/247/1324610,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5062105,32,"/scholar?cites=4993836381320945442&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-based human-agent collaboration and interaction systems: A survey,HP Zou; WC Huang; Y Wu; Y Chen; C Miao,2025,arXiv preprint arXiv …,"Recent advances in large language models (LLMs) have sparked growing interest in  building fully autonomous agents. However, fully autonomous LLM-based agents still face sig",https://arxiv.org/abs/2505.00753,https://arxiv.org/pdf/2505.00753,10,"/scholar?cites=1583683552612520323&as_sdt=5,33&sciodt=0,33&hl=en"
Where llm agents fail and how they can learn from failures,K Zhu; Z Liu; B Li; M Tian; Y Yang; J Zhang,2025,arXiv preprint arXiv …,• We analyze failed trajectories of LLM agents across diverse benchmarks and show that  error propagation—early mistakes cascading into later failures—is the key bottleneck to,https://arxiv.org/abs/2509.25370,https://arxiv.org/pdf/2509.25370?,23,"/scholar?cites=10085541191268226801&as_sdt=5,33&sciodt=0,33&hl=en"
Llm experiments with simulation: Large language model multi-agent system for simulation model parametrization in digital twins,Y Xia; D Dittler; N Jazdi; H Chen,2024,2024 IEEE 29th …,"[6] The digital twin serves as a critical digital interface for the LLM system. It provides LLM  agents with access to information about physical processes, thereby enabling the LLM system",https://ieeexplore.ieee.org/abstract/document/10710900/,https://arxiv.org/pdf/2405.18092,51,"/scholar?cites=12604159467627458046&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-based multi-agent systems: Techniques and business perspectives,Y Yang; Q Peng; J Wang; Y Wen; W Zhang,2024,arXiv preprint arXiv …,"be reformulated and reproductionized using LLM agents. The LLM agents can perceive,  control,  Besides the environment-interaction property, the LLM agents can call various external",https://arxiv.org/abs/2411.14033,https://arxiv.org/pdf/2411.14033?,52,"/scholar?cites=13319848428665112776&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-abm for transportation: Assessing the potential of llm agents in system analysis,T Liu; J Yang; Y Yin,2025,arXiv preprint arXiv:2503.22718,"In this paper, we integrate LLM agents into an agentbased  full information, we combine the  LLM agents with a dynamic traffic  the behavioral soundness of LLM agents but also illustrate",https://arxiv.org/abs/2503.22718,https://arxiv.org/pdf/2503.22718,12,"/scholar?cites=8504152927901950205&as_sdt=5,33&sciodt=0,33&hl=en"
The emerged security and privacy of llm agent: A survey with case studies,F He; T Zhu; D Ye; B Liu; W Zhou; PS Yu,2025,ACM Computing Surveys,"For the specific threats targeting LLM agents, we are inspired by the workflow of LLM agents,  which involves agent perception, thought, and action [96]. The threats can be categorized",https://dl.acm.org/doi/abs/10.1145/3773080,https://dl.acm.org/doi/pdf/10.1145/3773080,120,"/scholar?cites=14609449842546400033&as_sdt=5,33&sciodt=0,33&hl=en"
Plan-then-execute: An empirical study of user trust and team performance when using llm agents as a daily assistant,G He; G Demartini; U Gadiraju,2025,… of the 2025 CHI Conference on Human …,"control over the LLM agent, we adopted LLM agents in a plan- Our findings demonstrate that  LLM agents can be a double- users can easily mistrust the LLM agents with plans that seem",https://dl.acm.org/doi/abs/10.1145/3706598.3713218,https://dl.acm.org/doi/pdf/10.1145/3706598.3713218,59,"/scholar?cites=15075671524608351688&as_sdt=5,33&sciodt=0,33&hl=en"
Can LLM Agents Maintain a Persona in Discourse?,P Bhandari; N Fay; MJ Wise; A Datta,2025,Proceedings of the …,This paper provides a comprehensive evaluation of trait adherence in LLM agents engaged  in dyadic conversations. Our findings highlight the significant challenges in achieving,https://aclanthology.org/2025.emnlp-main.1487/,https://aclanthology.org/2025.emnlp-main.1487.pdf,13,"/scholar?cites=14556939011908978356&as_sdt=5,33&sciodt=0,33&hl=en"
"Autonomous agents for scientific discovery: Orchestrating scientists, language, code, and physics",L Zhou; H Ling; C Fu; Y Huang; M Sun; W Yu,2025,arXiv preprint arXiv …,"To understand how LLM agents transform scientific discovery, we first revisit how scientific  processes are typically structured across domains. Scientific discovery is the systematic",https://arxiv.org/abs/2510.09901,https://arxiv.org/pdf/2510.09901?,3,"/scholar?cites=10797542980925703811&as_sdt=5,33&sciodt=0,33&hl=en"
Llm agents can autonomously exploit one-day vulnerabilities,R Fang; R Bindu; A Gupta; D Kang,2024,arXiv preprint arXiv:2404.08144,"In particular, recent work has conducted preliminary studies on the ability of LLM agents to   findings raise questions around the widespread deployment of highly capable LLM agents.",https://arxiv.org/abs/2404.08144,https://arxiv.org/pdf/2404.08144?,170,"/scholar?cites=7018314532557140475&as_sdt=5,33&sciodt=0,33&hl=en"
From Novice to Expert: On-the-Job Learning of Autonomous LLM Agents in White-Collar Labor,S Vella; S Sharieh,2024,World Conference on Information Systems for …,This paper explores the groundbreaking potential of autonomous Large Language Model (LLM)  agents as Digital Labor in white-collar professions. We focus on Digital Labor’s ability to,https://link.springer.com/chapter/10.1007/978-981-96-1741-8_25,,4,"/scholar?cites=9475908887081974548&as_sdt=5,33&sciodt=0,33&hl=en"
Facilitating Trustworthy Human-Agent Collaboration in LLM-based Multi-Agent System oriented Software Engineering,K Ronanki,2025,Proceedings of the 33rd ACM International Conference …,"In this scenario, we consider three human actors: product owner, business analyst, & scrum  master and three LLM-agents: LLM-agent A modelled after agent PO, LLM-agent B modelled",https://dl.acm.org/doi/abs/10.1145/3696630.3728717,https://dl.acm.org/doi/pdf/10.1145/3696630.3728717,5,"/scholar?cites=6965781305808337609&as_sdt=5,33&sciodt=0,33&hl=en"
An autonomous multi-agent llm framework for agile software development,S Manish,2024,International Journal of Trend in Scientific Research …,"By assigning these roles to autonomous agents, we create a robust, scalable system that  can handle the complexities of software development with minimal human intervention [4].",http://eprints.umsida.ac.id/14618/,http://eprints.umsida.ac.id/14618/1/ijtsrd70467.pdf,75,"/scholar?cites=15829329020419521883&as_sdt=5,33&sciodt=0,33&hl=en"
Evaluating Collective Behaviour of Hundreds of LLM Agents,R Willis; J Zhao; Y Du; JZ Leibo,2026,arXiv preprint arXiv:2602.16662,"As autonomous agents powered by LLM are increasingly deployed in society, understanding  their collective behaviour in social dilemmas becomes critical. We introduce an evaluation",https://arxiv.org/abs/2602.16662,https://arxiv.org/pdf/2602.16662,1,"/scholar?cites=2563561198842339443&as_sdt=5,33&sciodt=0,33&hl=en"
Adapting LLM Agents with Universal Communication Feedback,K Wang; Y Lu; M Santacroce; Y Gong,2025,Findings of the …,"While these prominent research works focus on aligning LLMs for general instruction-following,  our objective is to adapt LLM agents for specific tasks or environments.",https://aclanthology.org/2025.findings-naacl.339/,https://aclanthology.org/2025.findings-naacl.339.pdf,4,"/scholar?cites=8063700328354444505&as_sdt=5,33&sciodt=0,33&hl=en"
Self-generated in-context examples improve llm agents for sequential decision-making tasks,V Sarukkai; Z Xie; K Fatahalian,2025,arXiv preprint arXiv:2505.00234,"When creating LLM agents for sequential decision-making tasks, practitioners often improve   In this paper, we investigate an alternative path: enabling LLM agents to autonomously",https://arxiv.org/abs/2505.00234,https://arxiv.org/pdf/2505.00234,15,"/scholar?cites=469859965954685031&as_sdt=5,33&sciodt=0,33&hl=en"
AutoPRE: Discovering Concept Prerequisites with LLM Agents,X Li; F Min; M Li; C Zhang; Z Wang,2025,CCF International Conference on …,"in LLM-based multi-agent systems (MAS), we explore whether collaboration among multiple  LLM agents  We also provide a detailed analysis of LLM limitations as autonomous agents,",https://link.springer.com/chapter/10.1007/978-981-95-3343-5_16,,1,"/scholar?cites=15524218030453459107&as_sdt=5,33&sciodt=0,33&hl=en"
Adapting llm agents with universal feedback in communication,K Wang; Y Lu; M Santacroce; Y Gong; C Zhang,2023,arXiv preprint arXiv …,"While these prominent research works focus on aligning LLMs for general instruction-following,  our objective is to adapt LLM agents for specific tasks or environments.",https://arxiv.org/abs/2310.01444,https://arxiv.org/pdf/2310.01444,16,"/scholar?cites=8844384648554567983&as_sdt=5,33&sciodt=0,33&hl=en"
Agentpoison: Red-teaming llm agents via poisoning memory or knowledge bases,Z Chen; Z Xiang; C Xiao; D Song,2024,Advances in Neural …,LLM agents have demonstrated remarkable performance  generic and RAG-based LLM  agents by poisoning their long-term  types of real-world LLM agents: RAG-based autonomous,https://proceedings.neurips.cc/paper_files/paper/2024/hash/eb113910e9c3f6242541c1652e30dfd6-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/eb113910e9c3f6242541c1652e30dfd6-Paper-Conference.pdf,250,"/scholar?cites=11160490014772190558&as_sdt=5,33&sciodt=0,33&hl=en"
Progent: Programmable privilege control for llm agents,T Shi; J He; Z Wang; H Li; L Wu; W Guo,2025,arXiv preprint arXiv …,"LLM agents utilize Large Language Models as central components with diverse tools to   We introduce Progent, the first privilege control framework to secure LLM agents. Progent",https://arxiv.org/abs/2504.11703,https://arxiv.org/pdf/2504.11703,50,"/scholar?cites=12482402578480328066&as_sdt=5,33&sciodt=0,33&hl=en"
Reinforcement learning for long-horizon interactive llm agents,K Chen; M Cusumano-Towner; B Huval,2025,arXiv preprint arXiv …,for training long-horizon interactive LLM agents. Our approach does not require either   We present a framework for RL with LLM-based IDAs and provide a systematic evaluation,https://arxiv.org/abs/2502.01600,https://arxiv.org/pdf/2502.01600?,56,"/scholar?cites=18089591371643100800&as_sdt=5,33&sciodt=0,33&hl=en"
A review of llm agent applications in finance and banking,D Batra; C Hamill; J Hartley; R Okhrati,2025,Available at SSRN …,of the current literature on LLM agents in finance and banking corpus of studies employing  LLM agents in market simulation In our survey we find that while LLM agents excel in linguistic,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5381584,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5381584,8,"/scholar?cites=580925274773165820&as_sdt=5,33&sciodt=0,33&hl=en"
Proactive agent: Shifting llm agents from reactive responses to active assistance,Y Lu; S Yang; C Qian; G Chen; Q Luo; Y Wu,2024,arXiv preprint arXiv …,"Then, we build an LLM-driven gym to generate events that reflect the raw real-world  To  further refine the proactive behavior of the LLM-based agent, we construct various events and",https://arxiv.org/abs/2410.12361,https://arxiv.org/pdf/2410.12361,55,"/scholar?cites=6395845226589845144&as_sdt=5,33&sciodt=0,33&hl=en"
How to evaluate control measures for LLM agents? A trajectory from today to superintelligence,T Korbak; M Balesni; B Shlegeris; G Irving,2025,arXiv preprint arXiv …,"While the AI control methodology is applicable to various risks from frontier AI (Clymer,  2025), the category of risks we’ll focus on in this paper is risks from misalignment: LLM agents",https://arxiv.org/abs/2504.05259,https://arxiv.org/pdf/2504.05259?,18,"/scholar?cites=17341990122609205461&as_sdt=5,33&sciodt=0,33&hl=en"
Autonomous agents in software development: A vision paper,Z Rasheed; M Waseem; MA Sami; KK Kemell,2024,… Conference on Agile …,"To fill this gap, our goal is to leverage multiple LLM based AI agents for autonomy  generate the whole process of SDLC based on developer-provided software specification.",https://link.springer.com/chapter/10.1007/978-3-031-72781-8_2,https://link.springer.com/content/pdf/10.1007/978-3-031-72781-8_2.pdf,39,"/scholar?cites=8987916995141846691&as_sdt=5,33&sciodt=0,33&hl=en"
Agentcoord: Visually exploring coordination strategy for llm-based multi-agent collaboration,B Pan; J Lu; K Wang; L Zheng; Z Wen; Y Feng,2025,Computers & …,"However, the coordination strategies of LLM agents are made of complex components,   strategies of LLM agents. We first establish a structured representation for LLM-based multi-",https://www.sciencedirect.com/science/article/pii/S0097849325001797,https://arxiv.org/pdf/2404.11943,63,"/scholar?cites=751483703909328379&as_sdt=5,33&sciodt=0,33&hl=en"
Moral alignment for LLM agents,E Tennant; S Hailes; M Musolesi,2024,arXiv preprint arXiv:2410.01639,"Other ways of implementing LLM agents involve generation of executable code (eg, for a   our findings to apply to many types of LLM agents being deployed in practice. Many of these,",https://arxiv.org/abs/2410.01639,https://arxiv.org/pdf/2410.01639,64,"/scholar?cites=8848916744794458087&as_sdt=5,33&sciodt=0,33&hl=en"
Instructional agents: Llm agents on automated course material generation for teaching faculties,H Yao; W Xu; J Turnau; N Kellam; H Wei,2025,arXiv preprint arXiv:2508.19611,This paper investigates whether multi-agent LLM systems can  different LLM backends  influence the quality of generated materials and examine the alignment between automated LLM,https://arxiv.org/abs/2508.19611,https://arxiv.org/pdf/2508.19611?,6,"/scholar?cites=1477270788204217760&as_sdt=5,33&sciodt=0,33&hl=en"
Trustagent: Towards safe and trustworthy llm-based agents,W Hua; X Yang; M Jin; Z Li; W Cheng,2024,Findings of the …,LLM-based autonomous agents are expected to effectively perform diverse tasks by  leveraging the human-like capabilities of LLMs paired with external tools. Various agent system,https://aclanthology.org/2024.findings-emnlp.585/,https://aclanthology.org/2024.findings-emnlp.585.pdf,70,"/scholar?cites=12900998129346945868&as_sdt=5,33&sciodt=0,33&hl=en"
An LLM-Based Agentic Natural Language Dialogue System Approach for Helicopter MUM-T Operations,D Künzel; P Jamakatel; T Shillig,2025,2025 IEEE 5th …,"various task-specific LLMpowered agents and non-LLM agents, consistent with agentic   Additionally, we also observed that the symbiosis between the LLM agents and non-LLM agents",https://ieeexplore.ieee.org/abstract/document/11154241/,,1,"/scholar?cites=54362367197208725&as_sdt=5,33&sciodt=0,33&hl=en"
CUBE: Collaborative Multi-Agent Block-Pushing Environment for Collective Planning with LLM Agents,H Yang; N Nourzad; S Chen; C Joe-Wong,NA,Workshop on Scaling …,"We introduce CUBE (Collaborative Multi-Agent Block-Pushing Environment), a lightweight  yet expressive testbed for studying embodied cooperation in multi-agent systems. While",https://openreview.net/forum?id=T7OoS6t11c,https://openreview.net/pdf?id=T7OoS6t11c,1,"/scholar?cites=2838879455350892113&as_sdt=5,33&sciodt=0,33&hl=en"
Empowering llm agents with zero-shot optimal decision-making through q-learning,J Chai; S Li; Y Fu; D Zhao; Y Zhu,2025,The Thirteenth International …,that present significant challenges for existing LLM agents. Results show that MLAQ  LLM  agents with optimal decision-making via reinforcement learning (RL). Most existing LLM agents,https://openreview.net/forum?id=JsVIGVntnQ,https://openreview.net/pdf?id=JsVIGVntnQ,10,"/scholar?cites=15914612935933506489&as_sdt=5,33&sciodt=0,33&hl=en"
Emergent coordinated behaviors in networked LLM agents: Modeling the strategic dynamics of information operations,GM Orlando; J Ye; V La Gatta; M Saeedi,2025,arXiv preprint arXiv …,Recent advances in LLM-based multi-agent simulations  These results collectively suggest  that LLM agents can  develops within a group of autonomous agents with a common objective,https://arxiv.org/abs/2510.25003,https://arxiv.org/pdf/2510.25003,5,"/scholar?cites=16171030224146365459&as_sdt=5,33&sciodt=0,33&hl=en"
Agentlite: A lightweight library for building and advancing task-oriented llm agent system,Z Liu; W Yao; J Zhang; L Yang; Z Liu; J Tan,2024,arXiv preprint arXiv …,"in LLM agents. Though the foundation of an LLM agent is the generative model, it is critical  to devise the optimal reasoning strategies and agent architectures. Accordingly, LLM agent",https://arxiv.org/abs/2402.15538,https://arxiv.org/pdf/2402.15538,74,"/scholar?cites=1409255541506468857&as_sdt=5,33&sciodt=0,33&hl=en"
Exploring autonomous agents: A closer look at why they fail when completing tasks,R Lu; Y Li; Y Huo,2025,arXiv preprint arXiv:2508.13143,"designed to rigorously assess autonomous agents. Using this benchmark, we evaluate  three popular open-source agent frameworks combined with two LLM backbones, observing a",https://arxiv.org/abs/2508.13143,https://arxiv.org/pdf/2508.13143?,7,"/scholar?cites=15201502312696420922&as_sdt=5,33&sciodt=0,33&hl=en"
A survey of large language model empowered agents for recommendation and search: Towards next-generation information retrieval,Y Zhang; S Qiao; J Zhang; TH Lin; C Gao,2025,arXiv preprint arXiv …,"of LLM agents in enhancing recommender and search systems. We discuss the motivations  and roles of LLM agents,  We highlight the immense potential of LLM agents in addressing",https://arxiv.org/abs/2503.05659,https://arxiv.org/pdf/2503.05659,40,"/scholar?cites=2493181183112958811&as_sdt=5,33&sciodt=0,33&hl=en"
LLM Agents Should Employ Security Principles,K Zhang; Z Su; PY Chen; E Bertino; X Zhang,2025,arXiv preprint arXiv …,"To illustrate how these security principles help bridge the gap in LLM agents  LLM agents  are employed for task completion. In this paradigm, a user is equipped with a personal LLM",https://arxiv.org/abs/2505.24019,https://arxiv.org/pdf/2505.24019?,3,"/scholar?cites=10754342589978314789&as_sdt=5,33&sciodt=0,33&hl=en"
Agile: A novel reinforcement learning framework of llm agents,P Feng; Y He; G Huang; Y Lin,2024,Advances in Neural …,"LLM agents. Recent works propose several essential components or workflows to enhance  the abilities of LLM agents,  reinforcement learning framework for LLM agents to unify various",https://proceedings.neurips.cc/paper_files/paper/2024/hash/097c514162ea7126d40671d23e12f51b-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/097c514162ea7126d40671d23e12f51b-Paper-Conference.pdf,42,"/scholar?cites=15065936045489605317&as_sdt=5,33&sciodt=0,33&hl=en"
Game theory meets llm and agentic ai: Reimagining cybersecurity for the age of intelligent threats,Q Zhu,2025,arXiv preprint arXiv:2507.10621,Section 3 discusses the role of LLM agents in cybersecurity and how they extend traditional  game-theoretic approaches through dynamic reasoning and policy generation. Section 4,https://arxiv.org/abs/2507.10621,https://arxiv.org/pdf/2507.10621?,6,"/scholar?cites=13986665788621198802&as_sdt=5,33&sciodt=0,33&hl=en"
Agentsociety challenge: Designing llm agents for user modeling and recommendation on web platforms,Y Yan; Y Shang; Q Zeng; Y Li; K Zhao,2025,… Proceedings of the …,"To adequately assess LLM agents, it is essential to furnish an environment that reflects  To  that end, we have built a simulator that controls all retrieval actions from LLM agents. The core",https://dl.acm.org/doi/abs/10.1145/3701716.3719233,https://dl.acm.org/doi/pdf/10.1145/3701716.3719233,11,"/scholar?cites=9672775127688997686&as_sdt=5,33&sciodt=0,33&hl=en"
Do LLMs trust AI regulation? Emerging behaviour of game-theoretic LLM agents,A Buscemi; D Proverbio; P Bova; N Balabanova,2025,arXiv preprint arXiv …,"This may be associated to LLM having additional complexity coming from the training process.   -theoretic payoff settings, the setup of the LLM agents and the characteristics of the tests.",https://arxiv.org/abs/2504.08640,https://arxiv.org/pdf/2504.08640?,10,"/scholar?cites=10914610744931543750&as_sdt=5,33&sciodt=0,33&hl=en"
Dive into the Agent Matrix: A Realistic Evaluation of Self-Replication Risk in LLM Agents,B Zhang; Y Yu; J Guo; J Shao,2025,arXiv preprint arXiv:2509.25302,Previous studies mainly examine whether LLM agents can  that over 50% of LLM agents  display a pronounced tendency  robust safeguards in the practical deployment of LLM agents.,https://arxiv.org/abs/2509.25302,https://arxiv.org/pdf/2509.25302?,2,"/scholar?cites=13050565822753699406&as_sdt=5,33&sciodt=0,33&hl=en"
LLM agents for Internet of Things (IoT) applications,A Bhat; A Mondal; A Tripathy,2024,CS598 JY2—Topics in LLM Agents; …,"LLM agents into IoT domains. In particular, we explore the capability for LLM agents to   , and propose future directions to facilitate robust, efficient, and intelligent IoT LLM agents.",https://openreview.net/forum?id=BikB3f8ByV,https://openreview.net/pdf?id=BikB3f8ByV,6,"/scholar?cites=14166375879400273149&as_sdt=5,33&sciodt=0,33&hl=en"
The Real Barrier to LLM Agent Usability is Agentic ROI,W Liu; J Qin; X Huang; X Zeng; Y Xi; J Lin; C Wu,2025,arXiv preprint arXiv …,"This position paper argues that the limited real-world adoption of LLM agents stems not only  from gaps in model capabilities, but also from a fundamental tradeoff between the value an",https://arxiv.org/abs/2505.17767,https://arxiv.org/pdf/2505.17767?,1,"/scholar?cites=2134897753581551906&as_sdt=5,33&sciodt=0,33&hl=en"
Generative organizational behavior simulation using large language model based autonomous agents: A holacracy perspective,C Zhu; Y Cheng; J Zhang; Y Qiu; S Xia,2024,arXiv preprint arXiv …,"on the simulation capacity of Large Language Model (LLM) [5 simulation framework based  on LLM Agents, as shown in Figure  experiment based on the LLM-based Agent approach for",https://arxiv.org/abs/2408.11826,https://arxiv.org/pdf/2408.11826,8,"/scholar?cites=16857292905723164901&as_sdt=5,33&sciodt=0,33&hl=en"
WebATLAS: An LLM Agent with Experience-Driven Memory and Action Simulation,J Cheng; A Kumar; R Lal; R Rajasekaran,2025,arXiv preprint arXiv …,"Large Language Model (LLM) web agents often struggle  simulation, is sufficient for LLM  agents to adapt to unseen web  Simulation), a memory-augmented LLM web agent that learns a",https://arxiv.org/abs/2510.22732,https://arxiv.org/pdf/2510.22732,1,"/scholar?cites=11387499594751719543&as_sdt=5,33&sciodt=0,33&hl=en"
Agent-r1: Training powerful llm agents with end-to-end reinforcement learning,M Cheng; J Ouyang; S Yu; R Yan; Y Luo; Z Liu,2025,arXiv preprint arXiv …,"To better accommodate the reinforcement learning requirements of LLM Agents, we  introduce Agent-R1, a flexible and highly extensible agent reinforcement learning training",https://arxiv.org/abs/2511.14460,https://arxiv.org/pdf/2511.14460,14,"/scholar?cites=14448417213678598416&as_sdt=5,33&sciodt=0,33&hl=en"
LLM agents as 6G orchestrator: A paradigm for task-oriented physical-layer automation,Z Xiao; C Ye; Y Hu; H Yuan; Y Huang,2024,2024 IEEE …,with the copilot of large language model (LLM) agents and  Differing from existing LLM  agents designed for general  for building task-oriented 6G LLM agents. We first propose a two,https://ieeexplore.ieee.org/abstract/document/11101226/,https://arxiv.org/pdf/2410.03688,13,"/scholar?cites=9922714067663767645&as_sdt=5,33&sciodt=0,33&hl=en"
"Agent Data Protocol: Unifying Datasets for Diverse, Effective Fine-tuning of LLM Agents",Y Song; K Ramaneti; Z Sheikh; Z Chen; B Gou,2025,arXiv preprint arXiv …,"Public research results on large-scale supervised finetuning of AI agents remain relatively  rare, since the collection of agent training data presents unique challenges. In this work, we",https://arxiv.org/abs/2510.24702,https://arxiv.org/pdf/2510.24702,3,"/scholar?cites=16580527911764236489&as_sdt=5,33&sciodt=0,33&hl=en"
Perspectives: LLM agents reshaping the foundation of geotechnical problem-solving,S Wu; C Shi; YF Leung; Y Otake; C Konishi; M Zhou,2025,Geodata and AI,This paper explores the transformative potential of Large Language Model (LLM)-based  agentic artificial intelligence (AI) in addressing longstanding challenges in geotechnical,https://www.sciencedirect.com/science/article/pii/S3050483X25000358,https://www.sciencedirect.com/science/article/pii/S3050483X25000358,8,"/scholar?cites=16190897137189685383&as_sdt=5,33&sciodt=0,33&hl=en"
