title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
"Towards Autonomous Agents: Adaptive-planning, Reasoning, and Acting in Language Models",A Dutta; YC Hsiao,2024,arXiv preprint arXiv:2408.06458,"Agent (SALA), which is an adaptive decisionmaking language agent that self-adjusts the  reasoning process of ReAct with  Here, we let the language model agent adapt its own policy by",https://arxiv.org/abs/2408.06458,https://arxiv.org/pdf/2408.06458,2,"/scholar?cites=16737742637290202852&as_sdt=5,33&sciodt=0,33&hl=en"
StructuThink: Reasoning with Task Transition Knowledge for Autonomous LLM-Based Agents,H Zhao; Z Guo; C Zhang; Z Zhou,2025,Findings of the Association …,"LLM-agent decision-making. This approach aims to bridge the gap between high-level  natural language understanding and grounded task execution. To achieve this, we address the",https://aclanthology.org/anthology-files/anthology-files/pdf/findings/2025.findings-emnlp.1331.pdf,https://aclanthology.org/anthology-files/anthology-files/pdf/findings/2025.findings-emnlp.1331.pdf,0,
Gamebench: Evaluating strategic reasoning abilities of llm agents,A Costarelli; M Allen; R Hauksson; G Sodunke,2024,arXiv preprint arXiv …,", an LLM agent benchmark to test strategic reasoning ability  Chain of Thought (CoT) and  Reasoning via Planning (RAP). We find that human trials consistently outperform all LLM agents",https://arxiv.org/abs/2406.06613,https://arxiv.org/pdf/2406.06613,78,"/scholar?cites=8104126699633113049&as_sdt=5,33&sciodt=0,33&hl=en"
Coarse-to-fine grounded memory for llm agent planning,W Yang; J Xiao; H Zhang; Q Zhang; Y Wang,2025,arXiv preprint arXiv …,"augmented agents encounter during planning, we introduce an LLM-based agent system   methods, most of which are memory-augmented agents: (i) ReAct is a foundational method",https://arxiv.org/abs/2508.15305,https://arxiv.org/pdf/2508.15305,6,"/scholar?cites=12767866374138253824&as_sdt=5,33&sciodt=0,33&hl=en"
Trustagent: Towards safe and trustworthy llm-based agents,W Hua; X Yang; M Jin; Z Li; W Cheng,2024,Findings of the …,"At the core of TrustAgent is the Safety Strategies component, which is dedicated to augmenting  the safety of agent decision-making processes based on Agent Constitution. The safety",https://aclanthology.org/2024.findings-emnlp.585/,https://aclanthology.org/2024.findings-emnlp.585.pdf,70,"/scholar?cites=12900998129346945868&as_sdt=5,33&sciodt=0,33&hl=en"
Llms working in harmony: A survey on the technological aspects of building effective llm-based multi agent systems,RM Aratchige; W Ilmini,2025,arXiv preprint arXiv:2504.01963,for developing effective Large Language Model (LLM)based multi-agent systems. Aiming  to  has identified the Mixture of Agents architecture and ReAct planning framework as highly,https://arxiv.org/abs/2504.01963,https://arxiv.org/pdf/2504.01963?,25,"/scholar?cites=8582832746674589423&as_sdt=5,33&sciodt=0,33&hl=en"
Rest meets react: Self-improvement for multi-step reasoning llm agent,R Aksitov; S Miryoosefi; Z Li; D Li; S Babayan,2023,arXiv preprint arXiv …,knowledge retrieval with a large language model (LLM) to answer such  a ReAct-style LLM  agent with the ability to reason and act upon external knowledge. We further refine the agent,https://arxiv.org/abs/2312.10003,https://arxiv.org/pdf/2312.10003,88,"/scholar?cites=14177829017327265947&as_sdt=5,33&sciodt=0,33&hl=en"
Sayplan: Grounding large language models using 3d scene graphs for scalable robot task planning,K Rana; J Haviland; S Garg; J Abou-Chakra,2023,arXiv preprint arXiv …,"approach to LLM-based, large-scale task planning for  ; (2) reduce the planning horizon  for the LLM by integrating a  ”, we note that the LLM agent is capable of conducting a breadth",https://arxiv.org/abs/2307.06135,https://arxiv.org/pdf/2307.06135,553,"/scholar?cites=3875993055660234789&as_sdt=5,33&sciodt=0,33&hl=en"
AI Planning Framework for LLM-Based Web Agents,O Shahnovsky; R Dror,2026,arXiv preprint arXiv:2603.12710,"decision-making processes, we introduce a novel mapping between modern LLM-agent  architectures and traditional planning  techniques for building LLM-based agents. Second, by",https://arxiv.org/abs/2603.12710,https://arxiv.org/pdf/2603.12710,0,
Adapting llm agents through communication,K Wang; Y Lu; M Santacroce; Y Gong; C Zhang,2023,NA,"For planning, Chain of Thought (CoT[66]) prompts the model  ReAct [72] integrates reasoning  and action within LLM,  In addition, recent research has shown that LLM agents can be",https://openreview.net/forum?id=wOelVq8fwL,https://openreview.net/pdf?id=wOelVq8fwL,29,"/scholar?cites=17510879803628757619&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-based agentic reasoning frameworks: A survey from methods to scenarios,B Zhao; LG Foo; P Hu; C Theobalt; H Rahmani,2025,arXiv preprint arXiv …,"methods focus on enhancing the cognitive and decision-making abilities of an individual  agent. From the perspectives of external guidance and internal optimization, this part",https://arxiv.org/abs/2508.17692,https://arxiv.org/pdf/2508.17692?,17,"/scholar?cites=17634371389233281140&as_sdt=5,33&sciodt=0,33&hl=en"
Framework for LLM-Enabled Construction Robot Task Planning: Knowledge Base Preparation and Robot–LLM Dialogue for Interior Wall Painting,K Kim; P Ghimire; PC Huang,2025,Robotics,"LLM as the cognitive core for autonomous construction robots, encompassing both data  preparation and task planning  valuable tools for task planning in robotics and embodied agents,",https://www.mdpi.com/2218-6581/14/9/117,https://www.mdpi.com/2218-6581/14/9/117,6,"/scholar?cites=13673515190637259939&as_sdt=5,33&sciodt=0,33&hl=en"
ToMPO: Training LLM Strategic Decision Making from a Multi-Agent Perspective,Y Zhang; Z Chen; F Kong; Y Huang; X Feng,2025,arXiv preprint arXiv …,"By developing ToMPO, we provide a method for LLM agents to learn and adapt their strategies  by explicitly considering the actions and potential mental states of other agents, thereby",https://arxiv.org/abs/2509.21134,https://arxiv.org/pdf/2509.21134,0,
Llm-based multi-agent reinforcement learning: Current and future directions,C Sun; S Huang; D Pompili,2024,arXiv preprint arXiv:2405.11106,"Cooperative Embodied Language Agent (CoELA), a modular framework that integrates LLM  to improve communication and collaborative decision-making among multiple agents. The",https://arxiv.org/abs/2405.11106,https://arxiv.org/pdf/2405.11106,107,"/scholar?cites=18399392720555199071&as_sdt=5,33&sciodt=0,33&hl=en"
Uncertainty propagation on llm agent,Q Zhao; D Li; Y Liu; W Cheng; Y Sun,2025,Proceedings of the …,"We adopt CHMM as the backbone model for HMMD, where the hidden states are designed  to assess the alignment between the large language model’s chain-of-thought reasoning",https://aclanthology.org/2025.acl-long.302/,https://aclanthology.org/2025.acl-long.302.pdf,21,"/scholar?cites=3004413436578324705&as_sdt=5,33&sciodt=0,33&hl=en"
"Tracing llm reasoning processes with strategic games: A framework for planning, revision, and resource-constrained decision making",X Yuan; X Zhang; K Xu; Y Xu; L Yu; J Wang,2025,arXiv preprint arXiv …,"these reasoning processes is a necessary next step in LLM  quantify multi-step  reasoning behaviors—without requiring  We define a set of core evaluation dimensions—planning,",https://arxiv.org/abs/2506.12012,https://arxiv.org/pdf/2506.12012?,5,"/scholar?cites=903535689549688671&as_sdt=5,33&sciodt=0,33&hl=en"
Adaplanner: Adaptive planning from feedback with language models,H Sun; Y Zhuang; L Kong; B Dai,2023,Advances in neural …,"of existing LLM agents, we propose AdaPlanner, a closed-loop planning method with LLM   during different stages of decisionmaking, including adaptive planning, feedback generation",https://proceedings.neurips.cc/paper_files/paper/2023/hash/b5c8c1c117618267944b2617add0a766-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/b5c8c1c117618267944b2617add0a766-Paper-Conference.pdf,228,"/scholar?cites=15076713477866623053&as_sdt=5,33&sciodt=0,33&hl=en"
"Large language model agent: A survey on methodology, applications and challenges",J Luo; W Zhang; Y Yuan; Y Zhao; J Yang; Y Gu,2025,arXiv preprint arXiv …,"LLM agents and identify promising directions for future research. The collection is available  at https://github.com/luo-junyu/Awesome-Agent- , improving reasoning, decision-making, and",https://arxiv.org/abs/2503.21460,https://arxiv.org/pdf/2503.21460?,141,"/scholar?cites=2553384233263415865&as_sdt=5,33&sciodt=0,33&hl=en"
Avis: Autonomous visual information seeking with large language model agent,Z Hu; A Iscen; C Sun; KW Chang,2023,Advances in …,"to extend our LLM-powered dynamic decision-making framework to address other reasoning  tasks. Additionally, our current framework depends on a computationally intensive LLM,",https://proceedings.neurips.cc/paper_files/paper/2023/hash/029df12a9363313c3e41047844ecad94-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/029df12a9363313c3e41047844ecad94-Paper-Conference.pdf,90,"/scholar?cites=18031759560990467641&as_sdt=5,33&sciodt=0,33&hl=en"
Gonogo: An efficient llm-based multi-agent system for streamlining automotive software release decision-making,AG Khoee; Y Yu; R Feldt; A Freimanis,2024,… Conference on Testing …,", an LLM agent system  decision-making for simpler tasks, significantly reducing the need  for manual intervention. In summary, GoNoGo represents an efficient and user-friendly LLM-",https://link.springer.com/chapter/10.1007/978-3-031-80889-0_3,https://arxiv.org/pdf/2408.09785,10,"/scholar?cites=11390541245321600917&as_sdt=5,33&sciodt=0,33&hl=en"
A survey on large language model-based game agents,S Hu; T Huang; G Liu; RR Kompella; F Ilhan,2024,arXiv preprint arXiv …,This survey focuses exclusively on LLM-based agents in game environments. We include  papers that (i) employ an LLM or MLLM as a central decision-making component and (ii),https://arxiv.org/abs/2404.02039,https://arxiv.org/pdf/2404.02039,132,"/scholar?cites=10992456798717631884&as_sdt=5,33&sciodt=0,33&hl=en"
Exploring llm-based agents for root cause analysis,D Roy; X Zhang; R Bhave; C Bansal,2024,… proceedings of the …,", we present a case study of a practical implementation of an LLM agent for RCA, fully  •  We present the rst empirical study on the use of ReAct [40], an LLM agent, for RCA in an out of",https://dl.acm.org/doi/abs/10.1145/3663529.3663841,https://dl.acm.org/doi/pdf/10.1145/3663529.3663841,154,"/scholar?cites=7178390349419858184&as_sdt=5,33&sciodt=0,33&hl=en"
Codeagents: A token-efficient framework for codified multi-agent reasoning in llms,B Yang; X He; H Gao; Y Cao; X Li; D Hsu,2025,arXiv preprint arXiv:2507.03254,"LLM’s decision-making. Compared to traditional natural language Chain-of-Thought prompting,  this codified planning  that enhances LLM reasoning by representing agent interactions",https://arxiv.org/abs/2507.03254,https://arxiv.org/pdf/2507.03254,7,"/scholar?cites=2683150663736000501&as_sdt=5,33&sciodt=0,33&hl=en"
Trad: Enhancing llm agents with step-wise thought retrieval and aligned decision,R Zhou; Y Yang; M Wen; Y Wen; W Wang; C Xi,2024,Proceedings of the 47th …,"that enables the LLM agent with thought retrieval techniques for sequential decision-making.  •  To eliminate the effect of prompting style and reasoning, we build two ReAct baselines",https://dl.acm.org/doi/abs/10.1145/3626772.3657788,https://dl.acm.org/doi/pdf/10.1145/3626772.3657788,12,"/scholar?cites=13765334051279544793&as_sdt=5,33&sciodt=0,33&hl=en"
Automating the generation of prompts for llm-based action choice in pddl planning,K Stein; D Fišer; J Hoffmann; A Koller,2025,… on Automated Planning and …,"automatic prompting methods (1) and (2), our NL prompts often yield better performance,  in particular as they allow to incorporate Chain-ofThought (in CoT and ReAct). All four",https://ojs.aaai.org/index.php/ICAPS/article/view/36126,https://ojs.aaai.org/index.php/ICAPS/article/download/36126/38280,16,"/scholar?cites=5485652061021354863&as_sdt=5,33&sciodt=0,33&hl=en"
Hiplan: Hierarchical planning for llm-based agents with adaptive global-local guidance,Z Li; Y Chang; G Yu; X Le,2025,arXiv preprint arXiv:2508.19076,framework that provides adaptive global-local guidance to boost LLM-based agents’  decision-making. HIPLAN decomposes complex tasks into milestone action guides for general,https://arxiv.org/abs/2508.19076,https://arxiv.org/pdf/2508.19076?,8,"/scholar?cites=11011445092472365073&as_sdt=5,33&sciodt=0,33&hl=en"
Embodied task planning with large language models,Z Wu; Z Wang; X Xu; J Lu; H Yan,2023,arXiv preprint arXiv:2307.01848,"language models (LLM) can embed rich semantic knowledge for agents in plan  Agent  (TaPA) in embodied tasks for grounded planning with physical scene constraint, where the agent",https://arxiv.org/abs/2307.01848,https://arxiv.org/pdf/2307.01848,168,"/scholar?cites=14675035428539445823&as_sdt=5,33&sciodt=0,33&hl=en"
Large language model-based data science agent: A survey,K Chen; P Wang; Y Yu; X Zhan; H Wang,2025,arXiv preprint arXiv:2508.02744,"LLM-based data science agents (DS Agents) have attracted attention for their ability to automate  and optimize data analysis, model development, and decision-making  how LLM agents",https://arxiv.org/abs/2508.02744,https://arxiv.org/pdf/2508.02744,16,"/scholar?cites=4418828643024539357&as_sdt=5,33&sciodt=0,33&hl=en"
Survey on evaluation of llm-based agents,A Yehudai; L Eden; A Li; G Uziel; Y Zhao,2025,arXiv preprint arXiv …,"Several of these benchmarks, particularly HotpotQA, ALFWorlds, and Game of 24, have  been specifically adapted for evaluating agent-based approaches like ReAct, where planning",https://arxiv.org/abs/2503.16416,https://arxiv.org/pdf/2503.16416,141,"/scholar?cites=15426870596102221307&as_sdt=5,33&sciodt=0,33&hl=en"
Instructrag: Leveraging retrieval-augmented generation on instruction graphs for llm-based task planning,Z Wang; SX Teo; JJ Chew; W Shi,2025,… of the 48th International ACM SIGIR …,"While these existing methods aim to enhance LLM planning, they are often constrained by  the inherent limitations of the LLMs themselves, such as their limited knowledge on complex",https://dl.acm.org/doi/abs/10.1145/3726302.3730009,https://dl.acm.org/doi/pdf/10.1145/3726302.3730009,8,"/scholar?cites=15377039259784744055&as_sdt=5,33&sciodt=0,33&hl=en"
"SagaLLM: context management, validation, and transaction guarantees for multi-agent LLM planning",EY Chang; L Geng,2025,arXiv preprint arXiv:2503.11951,-agent architecture designed specifically to address four fundamental limitations of current  LLM- These limitations severely impact performance in extended chain-of-thought reasoning,https://arxiv.org/abs/2503.11951,https://arxiv.org/pdf/2503.11951?,26,"/scholar?cites=2487248237995139426&as_sdt=5,33&sciodt=0,33&hl=en"
Empowering llm agents with zero-shot optimal decision-making through q-learning,J Chai; S Li; Y Fu; D Zhao; Y Zhu,2025,The Thirteenth International …,"empower the LLM agent with optimal decision-making capability by  LLM. As shown in  Figure 1 (b), we introduce Model-based LLM Agent with Q-Learning (MLAQ), a novel LLM agent",https://openreview.net/forum?id=JsVIGVntnQ,https://openreview.net/pdf?id=JsVIGVntnQ,10,"/scholar?cites=15914612935933506489&as_sdt=5,33&sciodt=0,33&hl=en"
When Agents Learn to Think: Large Language Model-Enhanced Agent-Based Modeling for Crowd Evacuation in Disaster Scenarios,S Yang; L Ceferino; Y Zhang; C Gu; T Guo,2025,Reliability Engineering & …,models as decision-making cores for individual agents. Each agent maintains personality  traits language model enables context-sensitive reasoning and information exchange between,https://www.sciencedirect.com/science/article/pii/S0951832025012554,,1,"/scholar?cites=2095718226198625114&as_sdt=5,33&sciodt=0,33&hl=en"
Legalagentbench: Evaluating llm agents in legal domain,H Li; J Chen; J Yang; Q Ai; W Jia; Y Liu,2025,Proceedings of the …,"With the rapid advancement of LLM agents, the demand for evaluating their reasoning and  decisionmaking capabilities in complex tasks has grown significantly. Numerous benchmarks",https://aclanthology.org/2025.acl-long.116/,https://aclanthology.org/2025.acl-long.116.pdf,67,"/scholar?cites=18260663318335691959&as_sdt=5,33&sciodt=0,33&hl=en"
Mldt: Multi-level decomposition for complex long-horizon robotic task planning with open-source large language model,Y Wu; J Zhang; N Hu; L Tang; G Qi; J Shao,2024,… on Database Systems …,) in robotic task planning represents a significant milestone. Recent robotic task planning   typically leverage vast task planning datasets to enhance models’ planning abilities. While,https://link.springer.com/chapter/10.1007/978-981-97-5569-1_16,https://arxiv.org/pdf/2403.18760,35,"/scholar?cites=13558435698613424907&as_sdt=5,33&sciodt=0,33&hl=en"
Integrating action knowledge and LLMs for task planning and situation handling in open worlds,Y Ding; X Zhang; S Amiri; N Cao; H Yang,2023,Autonomous …,"planning methods, and LLM-based knowledge extraction. In this paper, we develop a robot  task planning  Open-World Planning (COWP), that uses an LLM for dynamically augmenting",https://link.springer.com/article/10.1007/s10514-023-10133-5,https://arxiv.org/pdf/2305.17590,96,"/scholar?cites=6288352202202602858&as_sdt=5,33&sciodt=0,33&hl=en"
Improve vision language model chain-of-thought reasoning,R Zhang; B Zhang; Y Li; H Zhang; Z Sun,2025,Proceedings of the …,"that developing CoT reasoning capabilities requires explicit training on data that includes  detailed reasoning steps. To address the scarcity of high quality CoT reasoning data, we",https://aclanthology.org/2025.acl-long.82/,https://aclanthology.org/2025.acl-long.82.pdf,141,"/scholar?cites=3135011906068991577&as_sdt=5,33&sciodt=0,33&hl=en"
Grounding llms for robot task planning using closed-loop state feedback,V Bhat; AU Kaypak; P Krishnamurthy; R Karri,2024,arXiv preprint arXiv …,"graphs, with planning and error resolution performed by the Brain-LLM and action mapping   In this section, we demonstrate how BrainBodyLLM extends to real-world robot task planning",https://arxiv.org/abs/2402.08546,https://arxiv.org/pdf/2402.08546,41,"/scholar?cites=11894011853514176778&as_sdt=5,33&sciodt=0,33&hl=en"
Improving llm agent planning with in-context learning via atomic fact augmentation and lookahead search,S Holt; MR Luyten; T Pouplin,2025,arXiv preprint arXiv …,3O Empirical: We demonstrate that our method leads to improved decisionmaking and more  optimal behavior as the agent gains experience. On challenging benchmarks like ALFWorld,https://arxiv.org/abs/2506.09171,https://arxiv.org/pdf/2506.09171,4,"/scholar?cites=5884748307785049390&as_sdt=5,33&sciodt=0,33&hl=en"
AgentKit: structured LLM reasoning with dynamic graphs,Y Wu; Y Fan; SY Min; S Prabhumoye; S McAleer,2024,arXiv preprint arXiv …,We propose an intuitive LLM prompting framework (AgentKit) for multifunctional agents.   Chain-of-thought prompting elicits reasoning in large language models. Advances in neural,https://arxiv.org/abs/2404.11483,https://arxiv.org/pdf/2404.11483?,9,"/scholar?cites=11363229484479768033&as_sdt=5,33&sciodt=0,33&hl=en"
"The landscape of emerging ai agent architectures for reasoning, planning, and tool calling: A survey",T Masterman; S Besen; M Sawtell; A Chao,2024,arXiv preprint arXiv …,"In this section, we highlight some notable single agent methods such as ReAct, RAISE,   frameworks with multi-agent architectures, such as Embodied LLM Agents Learn to Cooperate in",https://arxiv.org/abs/2404.11584,https://arxiv.org/pdf/2404.11584?,241,"/scholar?cites=12963714700679663242&as_sdt=5,33&sciodt=0,33&hl=en"
Rap: Retrieval-augmented planning with contextual memory for multimodal llm agents,T Kagaya; TJ Yuan; Y Lou; J Karlekar,2024,arXiv preprint arXiv …,"• We propose RAP, a novel framework that enhances LLM agents’ planning capacity. It  strategically enriches the decision-making process by storing past experiences and intelligently",https://arxiv.org/abs/2402.03610,https://arxiv.org/pdf/2402.03610,84,"/scholar?cites=15177128396302933505&as_sdt=5,33&sciodt=0,33&hl=en"
Formally specifying the high-level behavior of LLM-based agents,M Crouse; I Abdelaziz; R Astudillo; K Basu,2023,arXiv preprint arXiv …,"tation with different LLM-based agents. We demonstrate how the  LLM-based agents (eg,  ReACT), and show how the flexibility of our approach can be leveraged to define a new agent",https://arxiv.org/abs/2310.08535,https://arxiv.org/pdf/2310.08535,17,"/scholar?cites=10059196215274208316&as_sdt=5,33&sciodt=0,33&hl=en"
Fundamentals of building autonomous llm agents,V de Lamo Castrillo; HK Gidey; A Lenz,2025,arXiv preprint arXiv …,"generate their own strategies tailored to the task and context, often using techniques like  Chain-of-Thought reasoning or iterative refinement to break down complex problems. This",https://brianburns.com/blogs/how-to-build-ai-systems-that-work/Castrillo%20-%20Fundamentals%20of%20Building%20Autonomous%20LLM%20Agents.pdf,https://brianburns.com/blogs/how-to-build-ai-systems-that-work/Castrillo%20-%20Fundamentals%20of%20Building%20Autonomous%20LLM%20Agents.pdf,5,"/scholar?cites=9707965935562790241&as_sdt=5,33&sciodt=0,33&hl=en"
Drugagent: Multi-agent large language model-based reasoning for drug-target interaction prediction,Y Inoue; T Song; X Wang; A Luna; T Fu,2025,ArXiv,-agent LLM system for DTI prediction that combines multiple specialized perspectives with  transparent reasoning.  CoT and ReAct frameworks to generate final scores with reasoning.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12036430/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12036430/,24,"/scholar?cites=9571276221433739555&as_sdt=5,33&sciodt=0,33&hl=en"
Lamma-p: Generalizable multi-agent long-horizon task allocation and planning with lm-driven pddl planner,X Zhang; H Qin; F Wang; Y Dong,2025,2025 IEEE International …,"LaMMA-P, a Language Model-Driven Multi-Agent PDDL Planner, which  LLM-based  chain-ofthought planning to create an automatic loop that enables iterative correction of planning",https://ieeexplore.ieee.org/abstract/document/11127951/,https://arxiv.org/pdf/2409.20560,48,"/scholar?cites=15571368761830900750&as_sdt=5,33&sciodt=0,33&hl=en"
"A survey of frontiers in llm reasoning: Inference scaling, learning to reason, and agentic systems",Z Ke; F Jiao; Y Ming; XP Nguyen; A Xu,2025,arXiv preprint arXiv …,"LLM and agentic systems Orthogonal to the regimes, studies have explored architectural  advancements in LLM reasoning and autonomy to refine reasoning and decisionmaking. These",https://arxiv.org/abs/2504.09037,https://arxiv.org/pdf/2504.09037,95,"/scholar?cites=12535639908536195100&as_sdt=5,33&sciodt=0,33&hl=en"
Interactive reasoning: Visualizing and controlling chain-of-thought reasoning in large language models,RY Pang; KJ Feng; S Feng; C Li; W Shi,2025,arXiv preprint arXiv …,"In this paper, we introduced Hippo, a system that instantiates interactive reasoning, an  approach that visualizes the LLM reasoning steps via test-time scaling and allows users to make",https://arxiv.org/abs/2506.23678,https://arxiv.org/pdf/2506.23678?,16,"/scholar?cites=13099307866827643789&as_sdt=5,33&sciodt=0,33&hl=en"
Trustagent: Towards safe and trustworthy llm-based agents through agent constitution,W Hua; X Yang; M Jin; Z Li; W Cheng,2024,… Models and AI Agents …,"2023), Safety Strategies imbue safe regulations to agent decision-making processes  based on given Agent Constitution, and Evaluation assesses the helpfulness and safety of",https://openreview.net/forum?id=ejl3NCLQBj,https://openreview.net/pdf?id=ejl3NCLQBj,73,"/scholar?cites=11521194880053734097&as_sdt=5,33&sciodt=0,33&hl=en"
Thinking machines: A survey of llm based reasoning strategies,D Bandyopadhyay; S Bhattacharjee; A Ekbal,2025,arXiv preprint arXiv …,"an agent to interact with an environment to maximize a cumulative reward. In our framework,  the agent is the LLM and  This strategy is typically implemented via chain-of-thought (CoT)",https://arxiv.org/abs/2503.10814,https://arxiv.org/pdf/2503.10814,41,"/scholar?cites=17279813008684213102&as_sdt=5,33&sciodt=0,33&hl=en"
Agent q: Advanced reasoning and learning for autonomous ai agents,P Putta; E Mills; N Garg; S Motwani; C Finn,2024,arXiv preprint arXiv …,"Our method allows LLM agents to learn effectively from both  in complex, multi-step  reasoning tasks. We validate our  base models’ reasoning and decision making capabilities.",https://arxiv.org/abs/2408.07199,https://arxiv.org/pdf/2408.07199?,216,"/scholar?cites=10877813969856293273&as_sdt=5,33&sciodt=0,33&hl=en"
Learning to contextualize web pages for enhanced decision making by LLM agents,D Lee; J Lee; K Kim; J Tack; J Shin; YW Teh,2025,arXiv preprint arXiv …,"from decision making of LLM agents. Our hypothesis is that while LLM agents possess strong  decision-making  module, a separate language model designed to enhance LLM agents by",https://arxiv.org/abs/2503.10689,https://arxiv.org/pdf/2503.10689?,14,"/scholar?cites=7442010318768485770&as_sdt=5,33&sciodt=0,33&hl=en"
Computational experiments meet large language model based agents: A survey and perspective,Q Ma; X Xue; D Zhou; X Yu; D Liu; X Zhang,2024,arXiv preprint arXiv …,Computational experiments serve as a bridging tool to improve the explainability of LLM-based  Agent and enhance its ability of decision-making. (i) generative experiments. According,https://arxiv.org/abs/2402.00262,https://arxiv.org/pdf/2402.00262,31,"/scholar?cites=4577354700725284472&as_sdt=5,33&sciodt=0,33&hl=en"
CDAFlow: Enhancing LLM Clinical Decision-Making through Agentic Workflow,R Hou; D Xue; H Sun; P He; W Zhang,2026,Expert Systems with …,"language model-based agents have shown considerable potential in medical decision-making  state transition, knowledge-enhanced decision-making, and memory management. The",https://www.sciencedirect.com/science/article/pii/S0957417426007190,,0,
Octo-planner: On-device language model for planner-action agents,W Chen; Z Li; Z Guo; Y Shen,2025,… Workshop on Engineering Multi-Agent …,(Left) Single LLM Agent: A unified model performs both task planning and action execution.  (Right) Planner-Action Agent: A specialized planner model decomposes the task into,https://link.springer.com/chapter/10.1007/978-3-032-18011-7_9,https://arxiv.org/pdf/2406.18082?,13,"/scholar?cites=10562306489007807401&as_sdt=5,33&sciodt=0,33&hl=en"
A survey of large language model agents for question answering,M Yue,2025,arXiv preprint arXiv:2503.19213,"LLM agents in the context of QA tasks, organizing our discussion across key stages: planning,   prompting as a mechanism to guide the LLM’s decision-making and planning capabilities.",https://arxiv.org/abs/2503.19213,https://arxiv.org/pdf/2503.19213,52,"/scholar?cites=14620262647154052358&as_sdt=5,33&sciodt=0,33&hl=en"
Textualized Agent-Style Reasoning for Complex Tasks by Multiple Round LLM Generation,C Liang; Z Feng; Z Liu; W Jiang; J Xu; Y Chen,2024,arXiv preprint arXiv …,"Large language models (LLM) deliver the ability to solve many challenging tasks in the real  world, such as decision-making, reasoning and planning, which sparks the development of",https://arxiv.org/abs/2409.12411,https://arxiv.org/pdf/2409.12411?,4,"/scholar?cites=9388718078305714047&as_sdt=5,33&sciodt=0,33&hl=en"
React: Synergizing reasoning and acting in language models,S Yao; J Zhao; D Yu; N Du; I Shafran,2022,The eleventh …,"external feedback To our knowledge, ReAct is the first demonstration of combined reasoning  and action using an LLM applied to an interactive environment within a closed-loop system.",https://openreview.net/forum?id=WE_vluYUL-X,https://openreview.net/pdf?id=WE_vluYUL-X,8251,"/scholar?cites=15164492138064021676&as_sdt=5,33&sciodt=0,33&hl=en"
LLM Agents Beyond Utility: An Open-Ended Perspective,A Nachkov; X Wang; L Van Gool,2025,arXiv preprint arXiv:2510.14548,"a pretrained instruction-following LLM agent can be adapted toward open-endedness.  Concretely, we extend the ReAct framework [22], which interleaves reasoning and acting, with the",https://arxiv.org/abs/2510.14548,https://arxiv.org/pdf/2510.14548,1,"/scholar?cites=10258197322871418282&as_sdt=5,33&sciodt=0,33&hl=en"
Hiagent: Hierarchical working memory management for solving long-horizon agent tasks with large language model,M Hu; T Chen; Q Chen; Y Mu; W Shao,2025,Proceedings of the 63rd …,"Large Language Model (LLM)-based agents exhibit  The effectiveness of these agents is  significantly influenced by  , the enhancement of agent performance through improved working",https://aclanthology.org/2025.acl-long.1575/,https://aclanthology.org/2025.acl-long.1575.pdf,86,"/scholar?cites=14278144620621556747&as_sdt=5,33&sciodt=0,33&hl=en"
BOLAA: Benchmarking and Orchestrating LLM Autonomous Agents,Z Liu; W Yao; J Zhang; L Xue; S Heinecke,2024,… Model (LLM) Agents,"We conduct simulations on both decision-making and multi-step reasoning environments,  which comprehensively justify the capacity of LAAs. Our performance results provide",https://openreview.net/forum?id=BUa5ekiHlQ,https://openreview.net/pdf?id=BUa5ekiHlQ,4,"/scholar?cites=11798543500732728224&as_sdt=5,33&sciodt=0,33&hl=en"
A language agent for autonomous driving,J Mao; J Ye; Y Qian; M Pavone; Y Wang,2023,arXiv preprint arXiv:2311.10813,"ability in our system, we propose a novel chain-of-thought reasoning module, where we  instruct an LLM to reason on the input environmental information and output a list of key objects",https://arxiv.org/abs/2311.10813,https://arxiv.org/pdf/2311.10813,437,"/scholar?cites=12679941920343733757&as_sdt=5,33&sciodt=0,33&hl=en"
Decoagent: Large language model empowered decentralized autonomous collaboration agents based on smart contracts,A Jin; Y Ye; B Lee; Y Qiao,2024,IEEe Access,"LLM based multi-agent systems cannot be directly applied to these untrusted and  dynamic scenarios, even though they can potentially improve the reasoning and decision-making",https://ieeexplore.ieee.org/abstract/document/10720018/,https://ieeexplore.ieee.org/iel8/6287639/6514899/10720018.pdf,27,"/scholar?cites=14244717449598947053&as_sdt=5,33&sciodt=0,33&hl=en"
Tract: Regression-aware fine-tuning meets chain-of-thought reasoning for llm-as-a-judge,CH Chiang; H Lee; M Lukasik,2025,… of the 63rd Annual Meeting of the …,"the CE loss for learning the CoT reasoning and the regression-aware loss for  LLM is  fine-tuned to generate CoTs; next, we retrain the seed LLM using the CoTs generated by the LLM",https://aclanthology.org/2025.acl-long.147/,https://aclanthology.org/2025.acl-long.147.pdf,11,"/scholar?cites=516444245791810570&as_sdt=5,33&sciodt=0,33&hl=en"
