title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url,Cleaned Title,Original Abstract,Abstract DOI,Abstract Source,Abstract Status
Robotouille: An asynchronous planning benchmark for LLM agents,G Gonzalez-Pumariega; LS Yean; N Sunkara,2025.0,arXiv preprint arXiv …,We use an ablated version of ReAct that only keeps the reasoning and action of the previous  timestep in context (along with the base prompt and in-context examples); the improved,https://arxiv.org/abs/2502.05227,https://arxiv.org/pdf/2502.05227?,16,"/scholar?cites=6112160064068630096&as_sdt=5,33&sciodt=0,33&hl=en",Robotouille: An asynchronous planning benchmark for LLM agents,,,,skipped
"Perceive, reflect, and plan: Designing llm agent for goal-directed city navigation without instructions",Q Zeng; Q Yang; S Dong; H Du; L Zheng; F Xu,2024.0,arXiv preprint arXiv …,"The React agent have no memory so it can not take detours.  Besides, we show that  reflection and planning can help the LLM agent to form the cognitive map and further contribute to",https://arxiv.org/abs/2408.04168,https://arxiv.org/pdf/2408.04168,34,"/scholar?cites=13934428538786325349&as_sdt=5,33&sciodt=0,33&hl=en","Perceive, reflect, and plan: Designing llm agent for goal-directed city navigation without instructions",,,,skipped
ELHPlan: Efficient Long-Horizon Task Planning for Multi-Agent Collaboration,S Ling; Y Wang; C Fan; TL Lam; J Hu,2025.0,arXiv preprint arXiv:2509.24230,"planning in single-agent task planning, and by combining centralized coordination with shared  memory in multi-agent  -of-the-art LLMbased multi-agent planning approaches: CoELA [13",https://arxiv.org/abs/2509.24230,https://arxiv.org/pdf/2509.24230,3,"/scholar?cites=7554665777134284680&as_sdt=5,33&sciodt=0,33&hl=en",ELHPlan: Efficient Long-Horizon Task Planning for Multi-Agent Collaboration,,,,skipped
Agentlite: A lightweight library for building and advancing task-oriented llm agent system,Z Liu; W Yao; J Zhang; L Yang; Z Liu; J Tan,2024.0,arXiv preprint arXiv …,"the optimal reasoning strategies and agent architectures. Accordingly, LLM agent research  advances from the simple chain-of-thought prompting to more complex ReAct and Reflection",https://arxiv.org/abs/2402.15538,https://arxiv.org/pdf/2402.15538,74,"/scholar?cites=1409255541506468857&as_sdt=5,33&sciodt=0,33&hl=en",Agentlite: A lightweight library for building and advancing task-oriented llm agent system,,,,skipped
Large language model-based human-agent collaboration for complex task solving,X Feng; ZY Chen; Y Qin; Y Lin; X Chen,2024.0,Findings of the …,LLM-based agents to supplant human decision-making. This  LLM-based human-agent  collaboration for complex task solving and explore the dynamics and efficacy of the human-agent,https://aclanthology.org/2024.findings-emnlp.72/,https://aclanthology.org/2024.findings-emnlp.72.pdf,56,"/scholar?cites=17142642360917953399&as_sdt=5,33&sciodt=0,33&hl=en",Large language model-based human-agent collaboration for complex task solving,,,,skipped
Autogpt+ p: Affordance-based task planning with large language models,T Birr; C Pohl; A Younes; T Asfour,2024.0,arXiv preprint arXiv:2402.10778,"the closedworld planning problem by extending the LLM+P  and dynamic planning domain  generation based on the agents’  alone improves the planning capabilities of the LLM, we",https://arxiv.org/abs/2402.10778,https://arxiv.org/pdf/2402.10778,61,"/scholar?cites=6470858095143819674&as_sdt=5,33&sciodt=0,33&hl=en",Autogpt+ p: Affordance-based task planning with large language models,"Recent advances in task planning leverage Large Language Models (LLMs) to improve generalizability by combining such models with classical planning algorithms to address their inherent limitations in reasoning capabilities. However, these approaches face the challenge of dynamically capturing the initial state of the task planning problem. To alleviate this issue, we propose AutoGPT+P, a system that combines an affordance-based scene representation with a planning system. Affordances encompass the action possibilities of an agent on the environment and objects present in it. Thus, deriving the planning domain from an affordance-based scene representation allows symbolic planning with arbitrary objects. AutoGPT+P leverages this representation to derive and execute a plan for a task specified by the user in natural language. In addition to solving planning tasks under a closed-world assumption, AutoGPT+P can also handle planning with incomplete information, e. g., tasks with missing objects by exploring the scene, suggesting alternatives, or providing a partial plan. The affordance-based scene representation combines object detection with an automatically generated object-affordance-mapping using ChatGPT. The core planning tool extends existing work by automatically correcting semantic and syntactic errors. Our approach achieves a success rate of 98%, surpassing the current 81% success rate of the current state-of-the-art LLM-based planning method SayCan on the SayCan instruction set. Furthermore, we evaluated our approach on our newly created dataset with 150 scenarios covering a wide range of complex tasks with missing objects, achieving a success rate of 79% on our dataset. The dataset and the code are publicly available at https://git.h2t.iar.kit.edu/birr/autogpt-p-standalone.",10.15607/RSS.2024.XX.112,SemanticScholar,found
"Exploring large language model based intelligent agents: Definitions, methods, and prospects",Y Cheng; C Zhang; Z Zhang; X Meng; S Hong,2024.0,arXiv preprint arXiv …,"communication issues between agents. The discussions also  We conclude by envisioning  prospects for LLM-based agents with agents’ decision-making and planning capabilities, LLM-",https://arxiv.org/abs/2401.03428,https://arxiv.org/pdf/2401.03428,251,"/scholar?cites=13524954284397213174&as_sdt=5,33&sciodt=0,33&hl=en","Exploring large language model based intelligent agents: Definitions, methods, and prospects",,,,skipped
Econagent: large language model-empowered agents for simulating macroeconomic activities,N Li; C Gao; M Li; Y Li; Q Liao,2024.0,… of the 62nd Annual Meeting of the …,"profiles and mirrors real-world economic situations, we create heterogeneous agents  automatically exhibiting different decision-making mechanisms. Additionally, we model the",https://aclanthology.org/2024.acl-long.829/,https://aclanthology.org/2024.acl-long.829.pdf,204,"/scholar?cites=9064523144662990258&as_sdt=5,33&sciodt=0,33&hl=en",Econagent: large language model-empowered agents for simulating macroeconomic activities,,,,skipped
Autoplan: Automatic planning of interactive decision-making tasks with large language models,S Ouyang; L Li,2023.0,Findings of the Association for Computational …,"LLMbased agents to accomplish interactive decisionmaking  , to enable LLM to solve interactive  decision-making tasks  AutoPlan conditions LLM on an additional task plan described in",https://aclanthology.org/2023.findings-emnlp.205/,https://aclanthology.org/2023.findings-emnlp.205.pdf,33,"/scholar?cites=8882767036268458748&as_sdt=5,33&sciodt=0,33&hl=en",Autoplan: Automatic planning of interactive decision-making tasks with large language models,,,,skipped
Llm experiments with simulation: Large language model multi-agent system for simulation model parametrization in digital twins,Y Xia; D Dittler; N Jazdi; H Chen,2024.0,2024 IEEE 29th …,"control parameters are recorded in a simulation log component, which captures detailed  information about the LLM agents’ iterative decision-making processes. The summarization",https://ieeexplore.ieee.org/abstract/document/10710900/,https://arxiv.org/pdf/2405.18092,51,"/scholar?cites=12604159467627458046&as_sdt=5,33&sciodt=0,33&hl=en",Llm experiments with simulation: Large language model multi-agent system for simulation model parametrization in digital twins,,,,skipped
Self-generated in-context examples improve llm agents for sequential decision-making tasks,V Sarukkai; Z Xie; K Fatahalian,2025.0,arXiv preprint arXiv:2505.00234,"ReAct-style agent described in Section 2, our goal is to construct a trajectory database that  maximizes LLM agent performance across sequential decision-making  the agent retrieves",https://arxiv.org/abs/2505.00234,https://arxiv.org/pdf/2505.00234,15,"/scholar?cites=469859965954685031&as_sdt=5,33&sciodt=0,33&hl=en",Self-generated in-context examples improve llm agents for sequential decision-making tasks,,,,skipped
Expel: Llm agents are experiential learners,A Zhao; D Huang; Q Xu; M Lin; YJ Liu,2024.0,Proceedings of the AAAI …,"With this in mind, we wish to design an LLM agent that autonomously gathers experiences   similar tasks to aid its decision-making. We aim to enhance a planning LLM agent, such as Re",https://ojs.aaai.org/index.php/AAAI/article/view/29936,https://ojs.aaai.org/index.php/AAAI/article/download/29936/31635,507,"/scholar?cites=12512845671597707920&as_sdt=5,33&sciodt=0,33&hl=en",Expel: Llm agents are experiential learners,"The recent surge in research interest in applying large language models (LLMs) to decision-making tasks has flourished by leveraging the extensive world knowledge embedded in LLMs. While there is a growing demand to tailor LLMs for custom decision-making tasks, finetuning them for specific tasks is resource-intensive and may diminish the model's generalization capabilities. Moreover, state-of-the-art language models like GPT-4 and Claude are primarily accessible through API calls, with their parametric weights remaining proprietary and unavailable to the public. This scenario emphasizes the growing need for new methodologies that allow learning from agent experiences without requiring parametric updates. To address these problems, we introduce the Experiential Learning (ExpeL) agent. Our agent autonomously gathers experiences and extracts knowledge using natural language from a collection of training tasks. At inference, the agent recalls its extracted insights and past experiences to make informed decisions. Our empirical results highlight the robust learning efficacy of the ExpeL agent, indicating a consistent enhancement in its performance as it accumulates experiences. We further explore the emerging capabilities and transfer learning potential of the ExpeL agent through qualitative observations and additional experiments.",10.1609/aaai.v38i17.29936,Crossref,found
An electoral approach to diversify llm-based multi-agent collective decision-making,X Zhao; K Wang; W Peng,2024.0,… of the 2024 Conference on Empirical …,"diverse collective decisionmaking methods among LLM-based agents. However,  LLM  agents as representatives to replace human judgment in real-world democratic decision-making",https://aclanthology.org/2024.emnlp-main.158/,https://aclanthology.org/2024.emnlp-main.158.pdf,24,"/scholar?cites=8793843350943574794&as_sdt=5,33&sciodt=0,33&hl=en",An electoral approach to diversify llm-based multi-agent collective decision-making,,,,skipped
Thought-augmented planning for llm-powered interactive recommender agent,H Yu; Y Wu; H Wang; W Guo; Y Liu; Y Li; Y Ye,2025.0,arXiv preprint arXiv …,"task planning effectiveness and accomplishing tasks. We also observe that in  agent  planning baselines, the ReAct method outperforms other planning baselines without ReAct",https://arxiv.org/abs/2506.23485,https://arxiv.org/pdf/2506.23485?,10,"/scholar?cites=7711673994425646384&as_sdt=5,33&sciodt=0,33&hl=en",Thought-augmented planning for llm-powered interactive recommender agent,,,,skipped
Rrde: a decision making framework for language agents in interactive environments,X Zhou; L Li; DD Zeng,2024.0,2024 International Joint Conference on …,research on language model-based agents toward the realization of general artificial  intelligence. The method effectively improved the decision-making and reasoning ability of large,https://ieeexplore.ieee.org/abstract/document/10650094/,,5,"/scholar?cites=2322071552655052510&as_sdt=5,33&sciodt=0,33&hl=en",Rrde: a decision making framework for language agents in interactive environments,,,,skipped
Agentgym-rl: Training llm agents for long-horizon decision making through multi-turn reinforcement learning,Z Xi; J Huang; C Liao; B Huang; H Guo; J Liu,2025.0,arXiv preprint arXiv …,"to train LLM agents for multi-turn interactive decision-making  In this way, the agent develops  more diverse behaviors and  Our agents match or surpass commercial models on 27 tasks",https://arxiv.org/abs/2509.08755,https://arxiv.org/pdf/2509.08755,28,"/scholar?cites=1285296830885046027&as_sdt=5,33&sciodt=0,33&hl=en",Agentgym-rl: Training llm agents for long-horizon decision making through multi-turn reinforcement learning,,,,skipped
Tree-planner: Efficient close-loop task planning with large language models,M Hu; Y Mu; X Yu; M Ding; S Wu; W Shao,2023.0,arXiv preprint arXiv …,"adopted paradigm for LLMbased planning can be summarized as follows: (i) prompt an LLM  to  our method to two strong published LLM-based task planning methods with OpenAI APIs,",https://arxiv.org/abs/2310.08582,https://arxiv.org/pdf/2310.08582,98,"/scholar?cites=14571680586890535385&as_sdt=5,33&sciodt=0,33&hl=en",Tree-planner: Efficient close-loop task planning with large language models,"This paper studies close-loop task planning, which refers to the process of generating a sequence of skills (a plan) to accomplish a specific goal while adapting the plan based on real-time observations. Recently, prompting Large Language Models (LLMs) to generate actions iteratively has become a prevalent paradigm due to its superior performance and user-friendliness. However, this paradigm is plagued by two inefficiencies: high token consumption and redundant error correction, both of which hinder its scalability for large-scale testing and applications. To address these issues, we propose Tree-Planner, which reframes task planning with LLMs into three distinct phases: plan sampling, action tree construction, and grounded deciding. Tree-Planner starts by using an LLM to sample a set of potential plans before execution, followed by the aggregation of them to form an action tree. Finally, the LLM performs a top-down decision-making process on the tree, taking into account real-time environmental information. Experiments show that Tree-Planner achieves state-of-the-art performance while maintaining high efficiency. By decomposing LLM queries into a single plan-sampling call and multiple grounded-deciding calls, a considerable part of the prompt are less likely to be repeatedly consumed. As a result, token consumption is reduced by 92.2% compared to the previously best-performing model. Additionally, by enabling backtracking on the action tree as needed, the correction process becomes more flexible, leading to a 40.5% decrease in error corrections.",10.48550/arXiv.2310.08582,SemanticScholar,found
Reactree: Hierarchical task planning with dynamic tree expansion using llm agent nodes,JW Choi; H Kim; H Ong; Y Yoon; M Jang; J Kim,2025.0,,"agent node retrieves goal-specific, agent-level experiences from episodic memory to use as  in-context examples, and all agent  ReAcTree consistently outperforms ReAct across various",https://openreview.net/forum?id=KgKN7F0PyQ,https://openreview.net/pdf?id=KgKN7F0PyQ,2,"/scholar?cites=17548304444194222330&as_sdt=5,33&sciodt=0,33&hl=en",Reactree: Hierarchical task planning with dynamic tree expansion using llm agent nodes,,,,skipped
Osagent: Copiloting operating system with llm-based agent,J Xu; K Guo; W Gong; R Shi,2024.0,2024 International Joint …,"Conversely, the parameters and action spaces for the other three types of tools are more  diverse and extensive, posing a greater challenge in task planning for the LLM-based Agent.",https://ieeexplore.ieee.org/abstract/document/10650304/,,9,"/scholar?cites=14085234907580518932&as_sdt=5,33&sciodt=0,33&hl=en",Osagent: Copiloting operating system with llm-based agent,"The large language model (LLM) has indeed made significant strides in enhancing human-computer interaction. However, it still faces challenges when dealing with more intricate tasks. Some agents have endeavored to augment LLM capabilities through external memory and tool invocation. Despite these efforts, the task completion rate remains less than satisfactory. This paper introduces a memory-enhanced LLM-based OSAgent designed to assist users in copiloting their operating systems. Specifically, we employ an external memory to store historical user requests, along with corresponding semantic vectors, intent vectors, and human-annotated task planning instructions. When receiving a user request, OSAgent first retrieves similar user requests and task planning instructions as examples to generate prompt, then LLM conducts task planning to manipulate OS tools. Extensive experiments were conducted on mobile operating systems employing seven LLMs. The results are indicative of OSAgent’s remarkable proficiency in invoking AI capabilities, third-party applications, system settings, and data resources.",10.1109/IJCNN60899.2024.10650304,SemanticScholar,found
Clinicalagent: Clinical trial multi-agent system with large language model-based reasoning,L Yue; S Xing; J Chen; T Fu,2024.0,Proceedings of the 15th ACM International …,"reasoning technologies like LEAST-TOMOST [37] and ReAct [31], our solution not only boosts  LLM per Our research introduces a multi-agent framework that uses specialized agents for",https://dl.acm.org/doi/abs/10.1145/3698587.3701359,https://dl.acm.org/doi/pdf/10.1145/3698587.3701359,61,"/scholar?cites=12759646993189982066&as_sdt=5,33&sciodt=0,33&hl=en",Clinicalagent: Clinical trial multi-agent system with large language model-based reasoning,,,,skipped
Levels of AI agents: From rules to large language models,Y Huang,2024.0,arXiv preprint arXiv:2405.06643,"reasoning & decision making; L3—apply LLM-based AI instead of IL/RL-based AI,  additionally setting up memory & reflection; L4—based on L3, facilitating autonomous learning &",https://arxiv.org/abs/2405.06643,https://arxiv.org/pdf/2405.06643?,31,"/scholar?cites=1285854928413879091&as_sdt=5,33&sciodt=0,33&hl=en",Levels of AI agents: From rules to large language models,,,,skipped
Enhancing decision-making for llm agents via step-level q-value models,Y Zhai; T Yang; K Xu; D Feng; C Yang; B Ding,2025.0,Proceedings of the …,"In our work, we use a ReAct-style prompt to enable LLMs to function as agents. We further  enhance LLM agents with a more sophisticated prompting strategy, “ReAct + Reflection”. As",https://ojs.aaai.org/index.php/AAAI/article/view/34924,https://ojs.aaai.org/index.php/AAAI/article/view/34924/37079,31,"/scholar?cites=14451249228595283659&as_sdt=5,33&sciodt=0,33&hl=en",Enhancing decision-making for llm agents via step-level q-value models,"Agents significantly enhance the capabilities of standalone Large Language Models (LLMs) by perceiving environments, making decisions, and executing actions. However, LLM agents still face challenges in tasks that require multiple decision-making steps. Estimating the value of actions in specific tasks is difficult when intermediate actions are neither appropriately rewarded nor penalized. In this paper, we propose leveraging a task-relevant Q-value model to guide action selection. Specifically, we first collect decision-making trajectories annotated with step-level Q values via Monte Carlo Tree Search (MCTS) and construct preference data. We then use another LLM to fit these preferences through step-level Direct Policy Optimization (DPO), which serves as the Q-value model. During inference, at each decision-making step, LLM agents select the action with the highest Q value before interacting with the environment. We apply our method to various open-source and API-based LLM agents, demonstrating that Q-value models significantly improve their performance. Notably, the performance of the agent built with Phi-3-mini-4k-instruct improved by 103% on WebShop and 75% on HotPotQA when enhanced with Q-value models, even surpassing GPT-4o-mini. Additionally, Q-value models offer several advantages, such as generalization to different LLM agents and seamless integration with existing prompting strategies.",10.1609/aaai.v39i25.34924,Crossref,found
"A survey on LLM-based multi-agent systems: workflow, infrastructure, and challenges",X Li; S Wang; S Zeng; Y Wu; Y Yang,2024.0,Vicinagearth,"Based on the task planning, the agent formulates specific plans to perceive multi-modal  information from the interactive environment, accesses external knowledge, and retrieves their",https://link.springer.com/article/10.1007/s44336-024-00009-2,https://link.springer.com/article/10.1007/s44336-024-00009-2,517,"/scholar?cites=2428406754672008977&as_sdt=5,33&sciodt=0,33&hl=en","A survey on LLM-based multi-agent systems: workflow, infrastructure, and challenges","Abstract The pursuit of more intelligent and credible autonomous systems, akin to human society, has been a long-standing endeavor for humans. Leveraging the exceptional reasoning and planning capabilities of large language models (LLMs), LLM-based agents have been proposed and have achieved remarkable success across a wide array of tasks. Notably, LLM-based multi-agent systems (MAS) are considered a promising pathway towards realizing general artificial intelligence that is equivalent to or surpasses human-level intelligence. In this paper, we present a comprehensive survey of these studies, offering a systematic review of LLM-based MAS. Adhering to the workflow of LLM-based multi-agent systems, we synthesize a general structure encompassing five key components: profile, perception, self-action, mutual interaction, and evolution. This unified framework encapsulates much of the previous work in the field. Furthermore, we illuminate the extensive applications of LLM-based MAS in two principal areas: problem-solving and world simulation. Finally, we discuss in detail several contemporary challenges and provide insights into potential future directions in this domain.",10.1007/s44336-024-00009-2,Crossref,found
Lasp: Surveying the state-of-the-art in large language model-assisted ai planning,H Li; Z Chen; J Zhang; F Liu,2024.0,arXiv preprint arXiv:2409.01806,"Integrating LLMs into AI planning and decisionmaking systems is increasingly pertinent.  However, many current methods are limited to constrained domains, such as household tasks",https://arxiv.org/abs/2409.01806,https://arxiv.org/pdf/2409.01806?,14,"/scholar?cites=1195760321134836892&as_sdt=5,33&sciodt=0,33&hl=en",Lasp: Surveying the state-of-the-art in large language model-assisted ai planning,,,,skipped
Exploring the Necessity of Reasoning in LLM-based Agent Scenarios,X Zhou; G Tie; G Zhang; W Wang; Z Zuo; D Wu,2025.0,arXiv preprint arXiv …,Large Language Model (LLM)-based agents signify a pivotal  to enable autonomous  decision-making and task execution  react: Self-improvement for multi-step reasoning LLM agent.,https://arxiv.org/abs/2503.11074,https://arxiv.org/pdf/2503.11074,2,"/scholar?cites=17818782870636378122&as_sdt=5,33&sciodt=0,33&hl=en",Exploring the Necessity of Reasoning in LLM-based Agent Scenarios,,,,skipped
Self-adaptive large language model (llm)-based multiagent systems,N Nascimento; P Alencar,2023.0,2023 IEEE International …,agent autonomy. Our proposal encompasses the development of a novel LLM/GPT-based  agent  features but also on the reasoning and decision-making capacities of these models.,https://ieeexplore.ieee.org/abstract/document/10336211/,https://arxiv.org/pdf/2307.06187,113,"/scholar?cites=1256451148422809412&as_sdt=5,33&sciodt=0,33&hl=en",Self-adaptive large language model (llm)-based multiagent systems,,,,skipped
Interactive task planning with language models,B Li; P Wu; P Abbeel; J Malik,2023.0,arXiv preprint arXiv:2310.10645,"We utilize GPT4 [1] as our language model, one of the most capable LLMs available at the  time of this writing. Our approach employs two language agents. The high level planner takes",https://arxiv.org/abs/2310.10645,https://arxiv.org/pdf/2310.10645,65,"/scholar?cites=5388467765983563967&as_sdt=5,33&sciodt=0,33&hl=en",Interactive task planning with language models,,,,skipped
ProgPrompt: program generation for situated robot task planning using large language models,I Singh; V Blukis; A Mousavian; A Goyal; D Xu,2023.0,Autonomous …,We present an LLM prompting scheme for robot task planning that brings together the two  strengths of LLMs: commonsense reasoning and code understanding. We construct prompts,https://link.springer.com/article/10.1007/s10514-023-10135-3,https://link.springer.com/article/10.1007/s10514-023-10135-3,114,"/scholar?cites=17994827274245922710&as_sdt=5,33&sciodt=0,33&hl=en",ProgPrompt: program generation for situated robot task planning using large language models,"Abstract Task planning can require defining myriad domain knowledge about the world in which a robot needs to act. To ameliorate that effort, large language models (LLMs) can be used to score potential next actions during task planning, and even generate action sequences directly, given an instruction in natural language with no additional domain information. However, such methods either require enumerating all possible next steps for scoring, or generate free-form text that may contain actions not possible on a given robot in its current context. We present a programmatic LLM prompt structure that enables plan generation functional across situated environments, robot capabilities, and tasks. Our key insight is to prompt the LLM with program-like specifications of the available actions and objects in an environment, as well as with example that can be executed. We make concrete recommendations about prompt structure and generation constraints through ablation experiments, demonstrate state of the art success rates in VirtualHome household tasks, and deploy our method on a physical robot arm for tabletop tasks. Website and code at progprompt.github.io",10.1007/s10514-023-10135-3,Crossref,found
Agents of change: Self-evolving llm agents for strategic planning,N Belle; D Barnes; A Amayuelas; I Bercovich,2025.0,arXiv preprint arXiv …,"We first demonstrate that traditional per-turn LLM agents (eg, ReAct/Reflexion-style) perform  poorly against a strong human-crafted bot. Asking the model to parse the full game state",https://arxiv.org/abs/2506.04651,https://arxiv.org/pdf/2506.04651,14,"/scholar?cites=12467575109392070771&as_sdt=5,33&sciodt=0,33&hl=en",Agents of change: Self-evolving llm agents for strategic planning,"We address the long-horizon gap in large language model (LLM) agents by enabling them to sustain coherent strategies in adversarial, stochastic environments. Settlers of Catan provides a challenging benchmark: success depends on balancing short- and long-term goals amid randomness, trading, expansion, and blocking. Prompt-centric LLM agents (e.g., ReAct, Reflexion) must re-interpret large, evolving game states each turn, quickly saturating context windows and losing strategic consistency. We propose HexMachina, a continual learning multi-agent system that separates environment discovery (inducing an adapter layer without documentation) from strategy improvement (evolving a compiled player through code refinement and simulation). This design preserves executable artifacts, allowing the LLM to focus on high-level strategy rather than per-turn reasoning. In controlled Catanatron experiments, HexMachina learns from scratch and evolves players that outperform the strongest human-crafted baseline (AlphaBeta), achieving a 54% win rate and surpassing prompt-driven and no-discovery baselines. Ablations confirm that isolating pure strategy learning improves performance. Overall, artifact-centric continual learning transforms LLMs from brittle stepwise deciders into stable strategy designers, advancing long-horizon autonomy.",http://arxiv.org/abs/2506.04651v2,arXiv,found
Training Task Reasoning LLM Agents for Multi-Turn Task Planning via Single-Turn Reinforcement Learning,H Hu; C Liu; N Li; Y Wang,2025.0,IEEE Control Systems Letters,-turn task planning environment designed for testing LLM agents’ reasoning capabilities in   ROBOTOUILLE provides a deterministic long-horizon complex environment where agents,https://ieeexplore.ieee.org/abstract/document/11293775/,https://arxiv.org/pdf/2509.20616?,1,"/scholar?cites=9199206660343786320&as_sdt=5,33&sciodt=0,33&hl=en",Training Task Reasoning LLM Agents for Multi-Turn Task Planning via Single-Turn Reinforcement Learning,,,,skipped
Optimizing LLM-Agents with History-Driven Task Planning,E Ritchford,2025.0,Journal of Computer Technology and Software,"our understanding of how LLM-based agents perform task decomposition, predict potential  actions, and solve complex tasks. As a result, numerous agent task planning strategies have",https://ashpress.org/index.php/jcts/article/view/143,https://ashpress.org/index.php/jcts/article/download/143/104,1,"/scholar?cites=9059930147392564511&as_sdt=5,33&sciodt=0,33&hl=en",Optimizing LLM-Agents with History-Driven Task Planning,,,,skipped
Lightplanner: Unleashing the reasoning capabilities of lightweight large language models in task planning,W Zhou; M Tao; C Zhao; H Dong,2025.0,2025 IEEE/RSJ …,"lightweight 1.5B parameter LLM, capable of  ReAct [28] proposes a reasoningthen-action  strategy to improve action decision accuracy. Reflexion [30] enhances language model agents",https://ieeexplore.ieee.org/abstract/document/11247436/,https://arxiv.org/pdf/2503.08508,6,"/scholar?cites=7977354144322331612&as_sdt=5,33&sciodt=0,33&hl=en",Lightplanner: Unleashing the reasoning capabilities of lightweight large language models in task planning,,,,skipped
Architecture exploration and reflection meet llm-based agents,JA Diaz-Pace; A Tommasel; R Capilla,2025.0,2025 IEEE 22nd …,"We present a proof-of-concept called ReArch that adapts elements from the ReAct and  LATS agent frameworks, and discuss initial results of applying our LLM-based agents to a case",https://ieeexplore.ieee.org/abstract/document/11014919/,,6,"/scholar?cites=5337819775911594775&as_sdt=5,33&sciodt=0,33&hl=en",Architecture exploration and reflection meet llm-based agents,,,,skipped
"Worldcoder, a model-based llm agent: Building world models by writing code and interacting with the environment",H Tang; D Key; K Ellis,2024.0,Advances in Neural Information …,"We study our agent on gridworlds, and on task planning, finding our approach is more  sample-efficient compared to deep RL, more compute-efficient compared to ReAct-style agents,",https://proceedings.neurips.cc/paper_files/paper/2024/hash/820c61a0cd419163ccbd2c33b268816e-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/820c61a0cd419163ccbd2c33b268816e-Paper-Conference.pdf,102,"/scholar?cites=77836535940171801&as_sdt=5,33&sciodt=0,33&hl=en","Worldcoder, a model-based llm agent: Building world models by writing code and interacting with the environment",,,,skipped
Bolaa: Benchmarking and orchestrating llm-augmented autonomous agents,Z Liu; W Yao; J Zhang; L Xue; S Heinecke,2023.0,arXiv preprint arXiv …,"We conduct simulations on both decision-making and multi-step reasoning environments,  which comprehensively justify the capacity of LAAs. Our performance results provide",https://arxiv.org/abs/2308.05960,https://arxiv.org/pdf/2308.05960,121,"/scholar?cites=7461840210213149264&as_sdt=5,33&sciodt=0,33&hl=en",Bolaa: Benchmarking and orchestrating llm-augmented autonomous agents,,,,skipped
Large language model-empowered agents for simulating macroeconomic activities,N Li; C Gao; Y Li; Q Liao,2023.0,Available at SSRN 4606937,", and, more recently, advanced AI agents. However, the  agents with human-like  decision-making, including agent  driven LLM agents to exhibit human-like decision-making and",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4606937,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4606937,65,"/scholar?cites=3596388737225249410&as_sdt=5,33&sciodt=0,33&hl=en",Large language model-empowered agents for simulating macroeconomic activities,,,,skipped
LLM-as-BT-Planner: Leveraging LLMs for behavior tree generation in robot task planning,J Ao; F Wu; Y Wu; A Swiki,2025.0,2025 IEEE International …,"LLM-as-BT-planner, an LLMbased BT generation framework to leverage the strengths of both  for sequential manipulation planning,  To enable human-robot collaborative task planning",https://ieeexplore.ieee.org/abstract/document/11128454/,https://arxiv.org/pdf/2409.10444,38,"/scholar?cites=9290882325691559688&as_sdt=5,33&sciodt=0,33&hl=en",LLM-as-BT-Planner: Leveraging LLMs for behavior tree generation in robot task planning,,,,skipped
Agentbench: Evaluating llms as agents,X Liu; H Yu; H Zhang; Y Xu; X Lei; H Lai; Y Gu,2023.0,arXiv preprint arXiv …,8 distinct environments to assess LLM-as-Agent’s reasoning and decision-making abilities in  a  We identify and categorize finish reasons of LLM agents on AGENTBENCH tasks into five,https://arxiv.org/abs/2308.03688,https://arxiv.org/pdf/2308.03688,536,"/scholar?cites=17298865796446863019&as_sdt=5,33&sciodt=0,33&hl=en",Agentbench: Evaluating llms as agents,,,,skipped
Testing and understanding erroneous planning in llm agents through synthesized user inputs,Z Ji; D Wu; P Ma; Z Li; S Wang,2024.0,arXiv preprint arXiv:2404.17833,"LLM agents and understanding their erroneous planning. As  planning as a constraint  satisfiability problem: an LLM agent’s  three mainstream LLM agent frameworks, including ReAct [",https://arxiv.org/abs/2404.17833,https://arxiv.org/pdf/2404.17833?,23,"/scholar?cites=18238143538090553700&as_sdt=5,33&sciodt=0,33&hl=en",Testing and understanding erroneous planning in llm agents through synthesized user inputs,,,,skipped
Embodied llm agents learn to cooperate in organized teams,X Guo; K Huang; J Liu; W Fan; N Vélez,2026.0,IEEE Transactions …,"integral tools for reasoning, planning, and decision-making, drawing upon their extensive  world knowledge and proficiency in language-related tasks. LLMs thus hold tremendous",https://ieeexplore.ieee.org/abstract/document/11402892/,https://arxiv.org/pdf/2403.12482,119,"/scholar?cites=2473102724521297394&as_sdt=5,33&sciodt=0,33&hl=en",Embodied llm agents learn to cooperate in organized teams,,,,skipped
Large Language Model Agents,JG Mathew; J Rossi,2025.0,… Information Systems with Large Language Models,", reasoning, and autonomous decision. This chapter explores the theoretical and practical  foundations of LLM agents and multi-agent  of the ReAct prompt to allow the LLM to generate",https://link.springer.com/chapter/10.1007/978-3-031-92285-5_8,,7,"/scholar?cites=1649305064038758156&as_sdt=5,33&sciodt=0,33&hl=en",Large Language Model Agents,,,,skipped
