title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url,Cleaned Title,Original Abstract,Abstract DOI,Abstract Source,Abstract Status
Planning in natural language improves llm search for code generation,E Wang; F Cassano; C Wu; Y Bai; W Song,2024.0,arXiv preprint arXiv …,"We hypothesize that a core missing component is a lack of diverse LLM outputs, leading to  inefficient search due to models repeatedly sampling highly similar, yet incorrect generations.",https://arxiv.org/abs/2409.03733,https://arxiv.org/pdf/2409.03733?,119,"/scholar?cites=1312299513165237600&as_sdt=5,33&sciodt=0,33&hl=en",Planning in natural language improves llm search for code generation,"While scaling training compute has led to remarkable improvements in large language models (LLMs), scaling inference compute has not yet yielded analogous gains. We hypothesize that a core missing component is a lack of diverse LLM outputs, leading to inefficient search due to models repeatedly sampling highly similar, yet incorrect generations. We empirically demonstrate that this lack of diversity can be mitigated by searching over candidate plans for solving a problem in natural language. Based on this insight, we propose PlanSearch, a novel search algorithm which shows strong results across HumanEval+, MBPP+, and LiveCodeBench (a contamination-free benchmark for competitive coding). PlanSearch generates a diverse set of observations about the problem and then uses these observations to construct plans for solving the problem. By searching over plans in natural language rather than directly over code solutions, PlanSearch explores a significantly more diverse range of potential solutions compared to baseline search methods. Using PlanSearch on top of Claude 3.5 Sonnet achieves a state-of-the-art pass@200 of 77.0% on LiveCodeBench, outperforming both the best score achieved without search (pass@1 = 41.4%) and using standard repeated sampling (pass@200 = 60.6%). Finally, we show that, across all models, search algorithms, and benchmarks analyzed, we can accurately predict performance gains due to search as a direct function of the diversity over generated ideas. Code can be found at https://github.com/scaleapi/plansearch.",https://doi.org/10.48550/arxiv.2409.03733,OpenAlex,found
Aios compiler: Llm as interpreter for natural language programming and flow programming of ai agents,S Xu; Z Li; K Mei; Y Zhang,2024.0,arXiv preprint arXiv:2405.06907,"Large Language Model (LLM) as an interpreter to interpret and execute instructions step-by-step.  During execution, the LLM  CoRE system utilizes a Large Language Model (LLM) as an",https://arxiv.org/abs/2405.06907,https://arxiv.org/pdf/2405.06907,27,"/scholar?cites=1019514914180289622&as_sdt=5,33&sciodt=0,33&hl=en",Aios compiler: Llm as interpreter for natural language programming and flow programming of ai agents,"Since their inception, programming languages have trended towards greater readability and lower barriers for programmers. Following this trend, natural language can be a promising type of programming language that provides great flexibility and usability and helps towards the democracy of programming. However, the inherent vagueness, ambiguity, and verbosity of natural language pose significant challenges in developing an interpreter that can accurately understand the programming logic and execute instructions written in natural language. Fortunately, recent advancements in Large Language Models (LLMs) have demonstrated remarkable proficiency in interpreting complex natural language. Inspired by this, we develop a novel system for Code Representation and Execution (CoRE), which employs LLM as interpreter to interpret and execute natural language instructions. The proposed system unifies natural language programming, pseudo-code programming, and flow programming under the same representation for constructing language agents, while LLM serves as the interpreter to interpret and execute the agent programs. In this paper, we begin with defining the programming syntax that structures natural language instructions logically. During the execution, we incorporate external memory to minimize redundancy. Furthermore, we equip the designed interpreter with the capability to invoke external tools, compensating for the limitations of LLM in specialized domains or when accessing real-time information. This work is open-source at https://github.com/agiresearch/CoRE, https://github.com/agiresearch/OpenAGI, and https://github.com/agiresearch/AIOS.",https://doi.org/10.48550/arxiv.2405.06907,OpenAlex,found
Planning to guide llm for code coverage prediction,H Dhulipala; A Yadavally; TN Nguyen,2024.0,… of the 2024 IEEE/ACM First …,"the LLM through the complexities of intricate tasks. In the realm of complex tasks involving  program semantics for code execution,  analysis to guide the LLM in navigating the intricate",https://dl.acm.org/doi/abs/10.1145/3650105.3652292,https://dl.acm.org/doi/pdf/10.1145/3650105.3652292,9,"/scholar?cites=3208401979154740833&as_sdt=5,33&sciodt=0,33&hl=en",Planning to guide llm for code coverage prediction,"Code coverage serves as a crucial metric to assess testing effectiveness, measuring the degree to which a test suite exercises different facets of the code, such as statements, branches, or paths. Despite its significance, coverage profilers necessitate access to the entire codebase, constraining their usefulness in situations where the code is incomplete or execution is not feasible, and even cost-prohibitive. In this paper, we present CodePilot, a plan-based prompting approach grounded in program semantics, which collaborates with a Large Language Model (LLM) to enhance code coverage prediction. To address the intricacies of predicting code coverage, CodePilot employs planning by discerning various types of statements in an execution flow. Planning empowers GPT to autonomously generate plans based on guided examples, and then CodePilot prompts the GPT model to predict code coverage (Action) based on the plan it generated (Reasoning). Our experiments evaluating CodePilot demonstrate high accuracy, achieving up to 55% in exact-match and 89% in statement-match. It performs relatively better than the baselines, achieving up to 33% and 19% relatively higher in those metrics. We also showed that due to highly accurate plans (90%), GPT model predicts better code coverage. Moreover, we show CodePilot's utility in correctly predicting the least covered statements.",https://doi.org/10.1145/3650105.3652292,OpenAlex,found
Towards formal verification of llm-generated code from natural language prompts,A Councilman; DJ Fu; A Gupta; C Wang,2025.0,arXiv preprint arXiv …,"LLM code generation and program synthesis techniques. Finally, a generated program is  checked against the formal specification by the “Verifier”. We discuss the role of the verifier in",https://arxiv.org/abs/2507.13290,https://arxiv.org/pdf/2507.13290?,5,"/scholar?cites=1615960101283743219&as_sdt=5,33&sciodt=0,33&hl=en",Towards formal verification of llm-generated code from natural language prompts,"In the past few years LLMs have emerged as a tool that can aid programmers by taking natural language descriptions and generating code based on it. However, the reliability of LLM code generation and current validation techniques for it are far from strong enough to be used for mission-critical or safety-critical applications. In this work we explore ways to offer formal guarantees of correctness to LLM generated code; such guarantees could improve the quality of general AI Code Assistants and support their use for critical applications. To address this challenge we propose to incorporate a Formal Query Language that can represent a user's intent in a formally defined but natural language-like manner that a user can confirm matches their intent. We then have a formal specification of the user intent which we can use to verify that LLM-generated code matches the user's intent. We implement these ideas in our system, Astrogator, for the Ansible programming language, widely used for system administration, including for critical systems. The system includes an intuitive formal query language, a calculus for representing the behavior of Ansible programs, and a symbolic interpreter and a unification algorithm which together are used for the verification. A key innovation in Astrogator is the use of a Knowledge Base to capture system-specific implementation dependencies that greatly reduce the need for system knowledge in expressing formal queries. On a benchmark suite of 21 code-generation tasks, our verifier is able to verify correct code in 83% of cases and identify incorrect code in 92%.",https://doi.org/10.48550/arxiv.2507.13290,OpenAlex,found
REFINESTAT: Efficient Exploration for Probabilistic Program Synthesis,M Kanda; S Ugare; S Misailovic,2025.0,arXiv preprint arXiv:2509.01082,the SOTA in LLM-based probabilistic program synthesis.  uses LLM for probabilistic program  synthesis. The key idea is to use two interacting LLMs: a generator LLM and a critic LLM that,https://arxiv.org/abs/2509.01082,https://arxiv.org/pdf/2509.01082,0,,REFINESTAT: Efficient Exploration for Probabilistic Program Synthesis,"Probabilistic programming offers a powerful framework for modeling uncertainty, yet statistical model discovery in this domain entails navigating an immense search space under strict domain-specific constraints. When small language models are tasked with generating probabilistic programs, they frequently produce outputs that suffer from both syntactic and semantic errors, such as flawed inference constructs. Motivated by probabilistic programmers' domain expertise and debugging strategies, we introduce RefineStat, a language model--driven framework that enforces semantic constraints ensuring synthesized programs contain valid distributions and well-formed parameters, and then applies diagnostic-aware refinement by resampling prior or likelihood components whenever reliability checks fail. We evaluate RefineStat on multiple probabilistic-programming code-generation tasks using smaller language models (SLMs) and find that it produces programs that are both syntactically sound and statistically reliable, often matching or surpassing those from closed-source large language models (e.g., OpenAI o3).",https://doi.org/10.48550/arxiv.2509.01082,OpenAlex,found
Codegen2: Lessons for training llms on programming and natural languages,E Nijkamp; H Hayashi; C Xiong; S Savarese,2023.0,arXiv preprint arXiv …,resentation learning for program synthesis and understanding  the training of LLMs for  program synthesis more efficient by  tested reference implementation for LLM training of the final,https://arxiv.org/abs/2305.02309,https://arxiv.org/pdf/2305.02309,305,"/scholar?cites=16320350431769524836&as_sdt=5,33&sciodt=0,33&hl=en",Codegen2: Lessons for training llms on programming and natural languages,"Large language models (LLMs) have demonstrated remarkable abilities in representation learning for program synthesis and understanding tasks. The quality of the learned representations appears to be dictated by the neural scaling laws as a function of the number of model parameters and observations, while imposing upper bounds on the model performance by the amount of available data and compute, which is costly. In this study, we attempt to render the training of LLMs for program synthesis more efficient by unifying four key components: (1) model architectures, (2) learning methods, (3) infill sampling, and, (4) data distributions. Specifically, for the model architecture, we attempt to unify encoder and decoder-based models into a single prefix-LM. For learning methods, (i) causal language modeling, (ii) span corruption, (iii) infilling are unified into a simple learning algorithm. For infill sampling, we explore the claim of a ""free lunch"" hypothesis. For data distributions, the effect of a mixture distribution and multi-epoch training of programming and natural languages on model performance is explored. We conduct a comprehensive series of empirical experiments on 1B LLMs, for which failures and successes of this exploration are distilled into five lessons. We will provide a final recipe for training and release CodeGen2 models in size 1B, 3.7B, 7B, and, 16B parameters, along with the training framework as open-source: https://github.com/salesforce/CodeGen.",https://doi.org/10.48550/arxiv.2305.02309,OpenAlex,found
Verigen: A large language model for verilog code generation,S Thakur; B Ahmad; H Pearce; B Tan,2024.0,ACM Transactions on …,"We describe our method for training (or fine-tuning) LLM models. We begin by describing  our curated Verilog datasets, followed by the LLM architectures and fine-tuning method.",https://dl.acm.org/doi/abs/10.1145/3643681,https://dl.acm.org/doi/full/10.1145/3643681,537,"/scholar?cites=681654270143481467&as_sdt=5,33&sciodt=0,33&hl=en",Verigen: A large language model for verilog code generation,"In this study, we explore the capability of Large Language Models (LLMs) to automate hardware design by automatically completing partial Verilog code, a common language for designing and modeling digital systems. We fine-tune pre-existing LLMs on Verilog datasets compiled from GitHub and Verilog textbooks. We evaluate the functional correctness of the generated Verilog code using a specially designed test suite, featuring a custom problem set and testing benches. Here, our fine-tuned open-source CodeGen-16B model outperforms the commercial state-of-the-art GPT-3.5-turbo model with a 1.1% overall increase. Upon testing with a more diverse and complex problem set, we find that the fine-tuned model shows competitive performance against state-of-the-art gpt-3.5-turbo, excelling in certain scenarios. Notably, it demonstrates a 41% improvement in generating syntactically correct Verilog code across various problem categories compared to its pre-trained counterpart, highlighting the potential of smaller, in-house LLMs in hardware design automation. We release our training/evaluation scripts and LLM checkpoints as open-source contributions.",https://doi.org/10.1145/3643681,OpenAlex,found
Cweval: Outcome-driven evaluation on functionality and security of llm code generation,J Peng; L Cui; K Huang; J Yang,2025.0,2025 IEEE/ACM …,", which poses considerable security risks of using LLM-generated code and underscores the   provides a rigorous empirical security evaluation on LLM-generated code, overcoming the",https://ieeexplore.ieee.org/abstract/document/11028476/,https://arxiv.org/pdf/2501.08200,46,"/scholar?cites=8409493462845509310&as_sdt=5,33&sciodt=0,33&hl=en",Cweval: Outcome-driven evaluation on functionality and security of llm code generation,"Large Language Models (LLMs) have significantly aided developers by generating or assisting in code writing, enhancing productivity across various tasks. While identifying incorrect code is often straightforward, detecting vulnerabilities in code is more challenging, especially for developers with limited security knowledge, which poses considerable security risks of using LLM-generated code and underscores the need for robust evaluation benchmarks that assess both functional correctness and security. Current security evaluation benchmarks like CyberSecEval and SecurityEval are hindered by unclear and impractical specifications, failing to assess both functionality and security accurately. To tackle these deficiencies, we introduce CWEval, a novel outcome-driven evaluation framework designed to enhance the evaluation of secure code generation by LLMs. This framework not only assesses code functionality but also its security simultaneously with high-quality task specifications and outcome-driven test oracles which provides high accuracy. Coupled with CWEval-bench, a multilingual, security-critical coding benchmark, CWEval provides a rigorous empirical security evaluation on LLM-generated code, overcoming the shortcomings of previous benchmarks. Through our evaluations, CWEval reveals a notable portion of functional but insecure code generated by LLMs, and shows a serious inaccuracy of previous evaluations, ultimately contributing significantly to the field of secure code generation. We open-source our artifact at: https://github.com/Co1lin/CWEval.",https://doi.org/10.1109/llm4code66737.2025.00009,OpenAlex,found
Once Upon an Input: Reasoning via Per-Instance Program Synthesis,A Stein; N Velingker; M Naik; E Wong,2025.0,arXiv preprint arXiv:2510.22849,"LLM to solve a problem through token-based reasoning (like CoT) than through program  synthesis.  a variety of datasets, we design an LLMbased classifier to determine if an instance is",https://arxiv.org/abs/2510.22849,https://arxiv.org/pdf/2510.22849,1,"/scholar?cites=1217225174734574371&as_sdt=5,33&sciodt=0,33&hl=en",Once Upon an Input: Reasoning via Per-Instance Program Synthesis,,,,skipped
FV-PAL: Scalable Formal Verification through Partitioning and LLM-Guided Property Generation,S Paria; A Dasgupta; DR Ankireddy,2025.0,2025 IEEE 43rd …,"At its core, it relies on structural partitioning of a design followed by LLM-guided property  generation. Our evaluation of FV-PAL on a suite of open source designs shows promising bug",https://ieeexplore.ieee.org/abstract/document/11311051/,,1,"/scholar?cites=13381684567662215794&as_sdt=5,33&sciodt=0,33&hl=en",FV-PAL: Scalable Formal Verification through Partitioning and LLM-Guided Property Generation,"The growing complexity of modern system-on-chip (SoC) designs, coupled with the integration of untrusted thirdparty Intellectual Property (IP) blocks, presents significant challenges for security verification to ensure the trust and integrity of the fabricated silicon. Traditional verification methods, such as functional simulation and Formal Property Verification (FPV), suffer from limited scalability, substantial manual effort, and often incomplete coverage. To address these issues, we propose an automated formal verification framework FV-PAL that can vastly enhance security verification at both module and submodule levels. Our approach introduces judicious design partitioning to identify submodules using structural analysis and enables targeted verification of gate-level netlists, reducing computational overhead. Leveraging Large Language Models (LLMs) and retrieval-augmented generation (RAG), the framework automatically generates non-vacuous security properties translated into SystemVerilog Assertions (SVAs) using design specifications and related documentation. FV-PAL can be integrated with the commercial EDA toolflow to perform FPV and generate coverage metrics with iterative refinement via a feedback loop if coverage falls below specified threshold. FV-PAL demonstrates significant improvements in verification efficiency and coverage based on our evaluation on open-source benchmarks, offering a scalable and efficient formal verification approach for hardware designs.",https://doi.org/10.1109/iccd65941.2025.00114,OpenAlex,found
Autosafecoder: A multi-agent framework for securing llm code generation through static analysis and fuzz testing,A Nunez; NT Islam; SK Jha; P Najafirad,2024.0,arXiv preprint arXiv:2409.10737,Traditional program synthesis with LLMs has primarily  -agent framework that leverages  LLM-driven agents for code  process during code generation by LLM that improves security.,https://arxiv.org/abs/2409.10737,https://arxiv.org/pdf/2409.10737,41,"/scholar?cites=3870440309047680136&as_sdt=5,33&sciodt=0,33&hl=en",Autosafecoder: A multi-agent framework for securing llm code generation through static analysis and fuzz testing,"Recent advancements in automatic code generation using large language models (LLMs) have brought us closer to fully automated secure software development. However, existing approaches often rely on a single agent for code generation, which struggles to produce secure, vulnerability-free code. Traditional program synthesis with LLMs has primarily focused on functional correctness, often neglecting critical dynamic security implications that happen during runtime. To address these challenges, we propose AutoSafeCoder, a multi-agent framework that leverages LLM-driven agents for code generation, vulnerability analysis, and security enhancement through continuous collaboration. The framework consists of three agents: a Coding Agent responsible for code generation, a Static Analyzer Agent identifying vulnerabilities, and a Fuzzing Agent performing dynamic testing using a mutation-based fuzzing approach to detect runtime errors. Our contribution focuses on ensuring the safety of multi-agent code generation by integrating dynamic and static testing in an iterative process during code generation by LLM that improves security. Experiments using the SecurityEval dataset demonstrate a 13% reduction in code vulnerabilities compared to baseline LLMs, with no compromise in functionality.",https://doi.org/10.48550/arxiv.2409.10737,OpenAlex,found
Code Execution as Grounded Supervision for LLM Reasoning,D Jung; W Zhou; M Chen,2025.0,… of the 2025 Conference on Empirical …,"on costly human annotations or error-prone LLM-generated CoT, our approach extracts  verifiable, step-by-step reasoning traces from code execution and transforms them into a natural",https://aclanthology.org/2025.emnlp-main.1260/,https://aclanthology.org/2025.emnlp-main.1260.pdf,3,"/scholar?cites=17674122244614595470&as_sdt=5,33&sciodt=0,33&hl=en",Code Execution as Grounded Supervision for LLM Reasoning,"Training large language models (LLMs) with chain-of-thought (CoT) supervision has proven effective for enhancing their reasoning abilities.However, obtaining reliable and accurate reasoning supervision remains a significant challenge.We propose a scalable method for generating a high-quality CoT supervision dataset by leveraging the determinism of program execution.Unlike existing reasoning dataset generation methods that rely on costly human annotations or error-prone LLM-generated CoT, our approach extracts verifiable, step-by-step reasoning traces from code execution and transforms them into a natural language CoT reasoning.Experiments on reasoning benchmarks across various domains show that our method effectively equips LLMs with transferable reasoning abilities across diverse tasks.Furthermore, the ablation studies validate that our method produces highly accurate reasoning data and reduces overall token length during inference by reducing meaningless repetition and overthinking. 1",https://doi.org/10.18653/v1/2025.emnlp-main.1260,OpenAlex,found
Exploring advanced large language models with llmsuite,G Roffo,2024.0,arXiv preprint arXiv:2407.12036,"PAL pairs an LLM with an external code interpreter, typically a Python interpreter, to perform  calculations. The PAL  3, the PAL pipeline integrates user questions through PAL prompt",https://arxiv.org/abs/2407.12036,https://arxiv.org/pdf/2407.12036?,17,"/scholar?cites=5625531698637887755&as_sdt=5,33&sciodt=0,33&hl=en",Exploring advanced large language models with llmsuite,"This tutorial explores the advancements and challenges in the development of Large Language Models (LLMs) such as ChatGPT and Gemini. It addresses inherent limitations like temporal knowledge cutoffs, mathematical inaccuracies, and the generation of incorrect information, proposing solutions like Retrieval Augmented Generation (RAG), Program-Aided Language Models (PAL), and frameworks such as ReAct and LangChain. The integration of these techniques enhances LLM performance and reliability, especially in multi-step reasoning and complex task execution. The paper also covers fine-tuning strategies, including instruction fine-tuning, parameter-efficient methods like LoRA, and Reinforcement Learning from Human Feedback (RLHF) as well as Reinforced Self-Training (ReST). Additionally, it provides a comprehensive survey of transformer architectures and training techniques for LLMs. The source code can be accessed by contacting the author via email for a request.",https://doi.org/10.13140/rg.2.2.11774.80963,OpenAlex,found
Llm-aided compilation for tensor accelerators,C Hong; S Bhatia; A Haan; SK Dong,2024.0,2024 IEEE LLM …,"To guide the LLM in generating the desired target code, we provide a structured prompt that   Xiong, “Codegen: An open large language model for code with multi-turn program synthesis,",https://ieeexplore.ieee.org/abstract/document/10691748/,https://arxiv.org/pdf/2408.03408,15,"/scholar?cites=82254064806856689&as_sdt=5,33&sciodt=0,33&hl=en",Llm-aided compilation for tensor accelerators,"Hardware accelerators, in particular accelerators for tensor processing, have many potential application domains. However, they currently lack the software infrastructure to support the majority of domains outside of deep learning. A compiler that can easily be updated to reflect changes in both application and hardware would provide great benefits to the agile development of hardware accelerators. In this work, we discuss how large language models (LLMs) could be leveraged to build such a compiler. Specifically, we demonstrate the ability of GPT-4 to achieve high pass rates in translating code to the Gemmini accelerator, and prototype a technique for decomposing translation into smaller, more LLM-friendly steps. Additionally, we propose a 2-phase workflow for utilizing LLMs to generate hardware-optimized code.",https://doi.org/10.1109/lad62341.2024.10691720,OpenAlex,found
Developing a LLMs-Driven System Based on Human-AI Progressive Code Generation Framework to Assist Mathematics Learning,CYE SIT; Y Yin; WK Yeung; SC Kong,2024.0,International Conference on …,"code execution error. With this in mind, a framework that allows code generated from any large  language model  H) iterations, we will consider the LLM to have failed this test case in the",https://library.apsce.net/index.php/ICCE/article/view/4815,https://library.apsce.net/index.php/ICCE/article/download/4815/4750,2,"/scholar?cites=18223703449932641241&as_sdt=5,33&sciodt=0,33&hl=en",Developing a LLMs-Driven System Based on Human-AI Progressive Code Generation Framework to Assist Mathematics Learning,"This paper proposed a system interface based on a novel progressive code generation framework to produce verified programming codes using natural language for mathematics learning. With the latest advancement of large language models such as GPT-4, people can ask GPTs to generate programming code using natural language. However, the codes generated may not be directly executable or aligned with the user's desired goal or purpose. Furthermore, different people may express their goals and purpose in different ways. Hence, there are many possible ways to map natural languages and code. Many of the code evaluation frameworks such as pass-ratio@n, BLEU and CodeBLEU evaluate large language models (LLMs) code generation ability based on their actual execution results on the first prompt without giving feedback of the code execution error. With this in mind, a framework that allows code generated from any large language model to progressively improve was proposed. The idea is to re-prompt the LLMs with the error feedback to generate codes until the code is executable and achieve the user's desire goal or purpose with a predefined number of iterations. If a certain number of iterations has been reached and the code is still not executable or cannot achieve users' intended goals or desire, the prompt would be useful to include in the training dataset for fine-tuning for that large language model. In this study, the application of the proposed framework to enhance the accuracy of mathematical problem-solving problems was tested and reported. This framework may be useful to improve any LLM code generating ability continuously. Discussions were made.",https://doi.org/10.58459/icce.2024.4815,OpenAlex,found
Selfpico: Self-guided partial code execution with llms,Z Xue; Z Gao; S Wang; X Hu; X Xia; S Li,2024.0,Proceedings of the 33rd ACM …,"), to dynamically guide partial code execution by incorporating the open-source LLM (ie, Code   SelfPiCo continuously learns from code execution results and refines its predictions step",https://dl.acm.org/doi/abs/10.1145/3650212.3680368,https://dl.acm.org/doi/pdf/10.1145/3650212.3680368,17,"/scholar?cites=251258335201644394&as_sdt=5,33&sciodt=0,33&hl=en",Selfpico: Self-guided partial code execution with llms,"Code executability plays a vital role in software debugging and testing (e.g., detecting runtime exceptions or assertion violations). However, code execution, especially partial or arbitrary code execution, is a non-trivial task due to missing definitions and complex third-party dependencies. To make partial code (such as code snippets posted on the web or code fragments deep inside complex software projects) executable, the existing study has proposed a machine learning model to predict the undefined element types and inject the pre-defined dummy values into execution. However, the performance of their tool is limited due to its simply designed dummy values and the inability to continue learning. In this paper, we design and implement a novel framework, named SelfPiCo (Self-Guided Partial Code Executor), to dynamically guide partial code execution by incorporating the open-source LLM (i.e., Code Llama) within an interactive loop. Particularly, SelfPiCo leverages few-shot in-context learning and chain-of-thought reasoning to elicit human knowledge and logical reasoning based on fine-tuning the Code Llama model. SelfPiCo continuously learns from code execution results and refines its predictions step after step. Our evaluations demonstrate that SelfPiCo can execute 72.7% and 83.3% of all lines in the open-source code and Stack Overflow snippets, outperforming the most recent state-of-the-art Lexecutor by 37.9% and 33.5%, respectively. Moreover, SelfPiCo successfully detected 18 and 33 runtime type error issues by executing the partial code from eight GitHub software projects and 43 Stack Overflow posts, demonstrating the practical usage and potential application of our framework in practice.",https://doi.org/10.1145/3650212.3680368,OpenAlex,found
Syntactic robustness for llm-based code generation,L Sarker; M Downing; A Desai; T Bultan,2024.0,arXiv preprint arXiv:2404.01535,"of syntactic robustnesss for LLM-based code generators. After defining LLM-based code   for code with multi-turn program synthesis,” arXiv preprint arXiv:2203.13474, 2022. [13] C.",https://arxiv.org/abs/2404.01535,https://arxiv.org/pdf/2404.01535,15,"/scholar?cites=15811138190424128331&as_sdt=5,33&sciodt=0,33&hl=en",Syntactic robustness for llm-based code generation,"Rapid advances in the field of Large Language Models (LLMs) have made LLM-based code generation an important area for investigation. An LLM-based code generator takes a prompt as input and produces code that implements the requirements specified in the prompt. Many software requirements include mathematical formulas that specify the expected behavior of the code to be generated. Given a code generation prompt that includes a mathematical formula, a reasonable expectation is that, if the formula is syntactically modified without changing its semantics, the generated code for the modified prompt should be semantically equivalent. We formalize this concept as syntactic robustness and investigate the syntactic robustness of GPT-3.5-Turbo and GPT-4 as code generators. To test syntactic robustness, we generate syntactically different but semantically equivalent versions of prompts using a set of mutators that only modify mathematical formulas in prompts. In this paper, we focus on prompts that ask for code that generates solutions to variables in an equation, when given coefficients of the equation as input. Our experimental evaluation demonstrates that GPT-3.5-Turbo and GPT-4 are not syntactically robust for this type of prompts. To improve syntactic robustness, we define a set of reductions that transform the formulas to a simplified form and use these reductions as a pre-processing step. Our experimental results indicate that the syntactic robustness of LLM-based code generation can be improved using our approach.",https://doi.org/10.48550/arxiv.2404.01535,OpenAlex,found
Codescope: An execution-based multilingual multitask multidimensional benchmark for evaluating llms on code understanding and generation,W Yan; H Liu; Y Wang; Y Li; Q Chen,2024.0,Proceedings of the …,"evaluation benchmark for comprehensively measuring LLM capabilities on coding tasks.   MultiCodeEngine, an automated code execution engine that supports 14 programming",https://aclanthology.org/2024.acl-long.301/,https://aclanthology.org/2024.acl-long.301.pdf,82,"/scholar?cites=9418789839085364532&as_sdt=5,33&sciodt=0,33&hl=en",Codescope: An execution-based multilingual multitask multidimensional benchmark for evaluating llms on code understanding and generation,"Weixiang Yan, Haitian Liu, Yunkun Wang, Yunzhe Li, Qian Chen, Wen Wang, Tingyu Lin, Weishan Zhao, Li Zhu, Hari Sundaram, Shuiguang Deng. Proceedings of the 62nd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers). 2024.",https://doi.org/10.18653/v1/2024.acl-long.301,OpenAlex,found
Safe and Adaptive Cloud Healing: Verifying LLM-Generated Recovery Plans with a Neural-Symbolic World Model,Y Zhao; Z Han,2025.0,2025 7th International Academic Exchange …,"as a neurosymbolic program synthesis challenge. Within PASE, an LLM functions as the   ability to produce superior prompts directing the LLM’s reasoning workflow. This cohesive ”",https://ieeexplore.ieee.org/abstract/document/11414832/,,0,,Safe and Adaptive Cloud Healing: Verifying LLM-Generated Recovery Plans with a Neural-Symbolic World Model,,,,skipped
A Novel LLM enabled Code Snippet Generation Framework,S Sarkar; SP Kushwaha; V Sharma,2024.0,… on Intelligent & …,"We provide a review analysis of existing LLM models in use and compare their proficiency   The LLM used was OpenAI Codex and the database was Program Synthesis Benchmark 2,",https://ieeexplore.ieee.org/abstract/document/10925748/,,3,"/scholar?cites=17115579991603703767&as_sdt=5,33&sciodt=0,33&hl=en",A Novel LLM enabled Code Snippet Generation Framework,"Large Language Models (LLMs) represent a breakthrough in natural language processing (NLP), leveraging deep learning techniques to achieve exceptional proficiency in code generation, analysis and modification of human languages. These models, characterized by their vast scale and parameter count, like Bidirectional Encoder Representations from Transformers (BERT by Google) and the Generative Pre-trained Transformer series (by OpenAI’s GPT), have revolutionized various applications including text generation, translation, summarization, and question answering. In our paper we investigate the practicality,complications, and significance of using LLMs for code generation. We provide a review analysis of existing LLM models in use and compare their proficiency for code generation. This paper examines the underlying mechanisms of LLMs, specially their ability to grasp the code syntax, semantics, and programming logic from large-scale repositories and their documentations. The models’ training techniques include fine-tuning programming-specific datasets and enhancing the models' competency to generate code snippets that are syntactically correct and contextually relevant.",https://doi.org/10.1109/iipem62726.2024.10925748,OpenAlex,found
Planning a large language model for static detection of runtime errors in code snippets,S Patel; A Yadavally; H Dhulipala,2025.0,2025 IEEE/ACM 47th …,"code execution is named Observation, Reasoning, and Code-Driven, Action (ORCA). ORCA  prompts an LLM  at the conditions, making the LLM focus on the observed variable values in",https://ieeexplore.ieee.org/abstract/document/11029953/,,5,"/scholar?cites=12007959044958849442&as_sdt=5,33&sciodt=0,33&hl=en",Planning a large language model for static detection of runtime errors in code snippets,"Large Language Models (LLMs) have been excellent in generating and reasoning about source code and natural-language texts. They can recognize patterns, syntax, and semantics in code, making them effective in several software engineering tasks. However, they exhibit weaknesses in reasoning about the program execution. They primarily operate on static code representations, failing to capture the dynamic behavior and state changes that occur during program execution. In this paper, we advance the capabilities of LLMs in reasoning about dynamic program behaviors. We propose Orca, a novel approach that instructs an LLM to autonomously formulate a plan to navigate through a control flow graph (CFG) for predictive execution of (in)complete code snippets. It acts as a predictive interpreter to “execute” the code. In Orca, we guide the LLM to pause at the branching point, focusing on the state of the symbol tables for variables' values, thus minimizing error propagation in the LLM's computation. We instruct the LLM not to stop at each step in its execution plan, resulting the use of only one prompt for the entire predictive interpreter, thus much cost-saving. As a downstream task, we use Orca to statically identify any runtime errors for online code snippets. Early detection of runtime errors and defects in these snippets is crucial to prevent costly fixes later in the development cycle after they were adapted into a codebase. Our empirical evaluation showed that Orca is effective and improves over the state-of-the-art approaches in predicting the execution traces and in static detection of runtime errors.",https://doi.org/10.1109/icse55347.2025.00102,OpenAlex,found
Probabilistic Programming: Semantics and Synthesis,Y Kaddar,,,"practical applications with probabilistic program synthesis on the other.  , a new probabilistic  program synthesis framework that  Finalise the GFlowNet-LLM pipeline for generating PyMC",https://younesse.net/assets/confirmation_short_report.pdf,https://younesse.net/assets/confirmation_short_report.pdf,0,,Probabilistic Programming: Semantics and Synthesis,,,,skipped
